cell_id,x_m,y_m,z_m,volume_m3,overset_cell_type,zone_id,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa,rho_kg_per_m3,k_m2_per_s2,epsilon_m2_per_s3,nut_m2_per_s,alphat_kg_per_m_s
6550,1.525,0.0,1.633335,0.00033335,0,0,1.11167309363,0.0,-0.0255297809945,299.999882662,99999.8981566,1.15862192219,1.02244313617e-13,4.49781694639e-14,2.09179471118e-14,2.4235992091e-14
6551,1.575,0.0,1.633335,0.00033335,0,0,1.10814798527,0.0,-0.0250088783882,299.999886567,99999.9026441,1.15862195911,1.00288130891e-13,4.33860667418e-14,2.08636987807e-14,2.41731395556e-14
6552,1.625,0.0,1.633335,0.00033335,0,0,1.1047130225,0.0,-0.0244535025105,299.999890361,99999.9070007,1.15862199493,9.83916378815e-14,4.19045651312e-14,2.07920615265e-14,2.40901398046e-14
6553,1.675,0.0,1.633335,0.00033335,0,0,1.10137100851,0.0,-0.0238703378702,299.999894044,99999.9112231,1.15862202963,9.65493095114e-14,4.05553536727e-14,2.06867688003e-14,2.3968146054e-14
6554,1.725,9.43364124168e-19,1.633335,0.00033335,0,0,1.09812392997,0.0,-0.0232654849144,299.999897612,99999.915309,1.1586220632,9.47535254042e-14,3.93819422408e-14,2.05180523334e-14,2.37726681273e-14
6555,1.775,0.0,1.633335,0.00033335,0,0,1.094973041,0.0,-0.022644483603,299.999901066,99999.9192572,1.15862209561,9.29927525628e-14,3.8466051372e-14,2.02331316803e-14,2.3442553428e-14
6556,1.825,0.0,1.633335,0.00033335,0,0,1.09191894221,0.0,-0.0220123395474,299.999904405,99999.9230675,1.15862212686,9.12484015958e-14,3.79553067436e-14,1.9743335932e-14,2.28750658688e-14
6557,1.875,0.0,1.633335,0.00033335,0,0,1.08896165469,0.0,-0.0213735515727,299.99990763,99999.9267402,1.15862215696,8.9489540504e-14,3.81078493472e-14,1.89135314564e-14,2.19136366117e-14
6558,1.925,0.0,1.633335,0.00033335,0,0,1.08610068906,0.0,-0.0207321406907,299.999910743,99999.9302766,1.15862218591,8.76644011191e-14,3.93588285749e-14,1.75730395229e-14,2.03605134651e-14
6559,1.975,9.43364124168e-19,1.633335,0.00033335,0,0,1.08333510965,0.0,-0.0200916795951,299.999913746,99999.9336783,1.15862221373,8.56876297915e-14,4.24076544126e-14,1.55824060559e-14,1.80541217997e-14
6560,2.025,0.0,1.633335,0.00033335,0,0,1.08066359374,0.0,-0.0194553226516,299.99991664,99999.9369476,1.15862224043,8.34229502621e-14,4.83086052172e-14,1.29654949449e-14,1.50221108014e-14
6561,2.075,0.0,1.633335,0.00033335,0,0,1.07808448609,0.0,-0.0188258357832,299.999919428,99999.9400871,1.15862226605,8.06628104089e-14,5.85193964672e-14,1.00066652055e-14,1.1593945116e-14
6562,2.125,0.0,1.633335,0.00033335,0,0,1.07559584878,0.0,-0.0182056261023,299.999922112,99999.9430998,1.15862229059,7.71095217558e-14,7.48378390799e-14,7.15051446788e-15,8.28474545165e-15
6563,2.175,-9.63735264432e-20,1.633335,0.00033335,0,0,1.07319550657,0.0,-0.0175967709283,299.999924697,99999.9459891,1.15862231408,7.23634015612e-14,9.91949166149e-14,4.75106573783e-15,5.50469077952e-15
6564,2.225,0.0,1.633335,0.00033335,0,0,1.07088108786,0.0,-0.0170010460992,299.999927184,99999.9487585,1.15862233657,6.59134966617e-14,1.33484681467e-13,2.92927255395e-15,3.3939206109e-15
6565,2.275,0.0,1.633335,0.00033335,0,0,1.0686500616,0.0,-0.0164199532645,299.999929577,99999.9514116,1.15862235806,5.70844409685e-14,1.8019312445e-13,1.62757045785e-15,1.88573952179e-15
6566,2.325,0.0,1.633335,0.00033335,0,0,1.06649977,0.0,-0.015854746026,299.99993188,99999.9539524,1.15862237861,4.474904153e-14,2.46179687816e-13,7.32078695059e-16,8.48202758999e-16
6567,2.375,0.0,1.633335,0.00033335,0,0,1.06442745779,0.0,-0.0153064549179,299.999934096,99999.9563848,1.15862239824,2.61873032815e-14,3.53895895716e-13,1.74400826716e-16,2.02064704104e-16
6568,2.425,-9.63735264432e-20,1.633335,0.00033335,0,0,1.06243029777,0.0,-0.0147759110001,299.999936229,99999.9587128,1.15862241698,2.10189757257e-15,5.50715712165e-13,7.22001565816e-19,8.36527199246e-19
6569,2.475,0.0,1.633335,0.00033335,0,0,1.06050541329,0.0,-0.0142637680258,299.999938281,99999.9609405,1.15862243486,1e-15,9.00731601277e-13,9.99187769947e-20,1.1576813669e-19
6570,2.525,0.0,1.633335,0.00033335,0,0,1.05864989754,0.0,-0.0137705231945,299.999940257,99999.963072,1.15862245193,1e-15,1.49872531322e-12,6.00510308369e-20,6.95764725891e-20
6571,2.575,0.0,1.633335,0.00033335,0,0,1.05686083017,0.0,-0.0132965364204,299.999942159,99999.9651113,1.15862246821,1e-15,2.50192164659e-12,3.59723495429e-20,4.16783724146e-20
6572,2.625,0.0,1.633335,0.00033335,0,0,1.05513529137,0.0,-0.0128420481563,299.999943992,99999.9670624,1.15862248374,1e-15,4.16867227231e-12,2.15896079425e-20,2.50142051773e-20
6573,2.675,0.0,1.633335,0.00033335,0,0,1.05347037369,0.0,-0.0124071957444,299.999945759,99999.9689294,1.15862249854,1e-15,6.9179604136e-12,1.30096147736e-20,1.50732323741e-20
6574,2.725,0.0,1.633335,0.00033335,0,0,1.05186319185,0.0,-0.0119920283522,299.999947462,99999.9707161,1.15862251267,1e-15,1.14239445314e-11,7.87818951258e-21,9.12784772834e-21
6575,2.775,0.0,1.633335,0.00033335,0,0,1.0503108906,0.0,-0.0115965205823,299.999949106,99999.9724265,1.15862252613,1e-15,1.876474286e-11,4.79622879309e-21,5.55701872017e-21
6576,2.825,0.0,1.633335,0.00033335,0,0,1.04881065102,0.0,-0.0112205847051,299.999950694,99999.9740644,1.15862253898,1e-15,3.06550462435e-11,2.93589509815e-21,3.4015942328e-21
6577,2.875,0.0,1.633335,0.00033335,0,0,1.04735969548,0.0,-0.0108640817149,299.999952228,99999.9756334,1.15862255123,1e-15,4.98080635206e-11,1.80693633999e-21,2.09355719216e-21
6578,2.925,0.0,1.633335,0.00033335,0,0,1.04595529116,0.0,-0.0105268311563,299.999953712,99999.9771371,1.15862256292,1.42556156305e-15,8.04964587125e-11,2.27215361061e-21,2.63256843967e-21
6579,2.975,0.0,1.633335,0.00033335,0,0,1.04459475264,0.0,-0.0102086198786,299.999955148,99999.9785793,1.15862257408,2.49481670494e-15,1.29418661785e-10,4.32835518067e-21,5.01493002096e-21
6580,3.025,0.0,1.633335,0.00033335,0,0,1.04327544337,0.0,-0.00990920973713,299.999956541,99999.9799632,1.15862258474,4.3416438535e-15,2.07032806135e-10,8.19429757644e-21,9.49409823812e-21
6581,3.075,0.0,1.633335,0.00033335,0,0,1.0419947765,0.0,-0.00962834442709,299.999957891,99999.9812922,1.15862259492,7.51237009012e-15,3.29605631994e-10,1.54099714943e-20,1.78543411603e-20
6582,3.125,0.0,1.633335,0.00033335,0,0,1.04075021493,0.0,-0.00936575534573,299.999959203,99999.9825697,1.15862260465,1.29235898754e-14,5.22353477205e-10,2.8776922965e-20,3.33415934396e-20
6583,3.175,0.0,1.633335,0.00033335,0,0,1.0395392709,0.0,-0.00912116677764,299.999960479,99999.9837988,1.15862261396,2.21038742016e-14,8.24250878577e-10,5.33482148065e-20,6.18104480892e-20
6584,3.225,0.0,1.633335,0.00033335,0,0,1.03835950498,0.0,-0.00889430025545,299.999961722,99999.9849827,1.15862262287,3.75872672243e-14,1.29538649652e-09,9.81577618007e-20,1.13727803433e-19
6585,3.275,0.0,1.633335,0.00033335,0,0,1.03720852492,0.0,-0.00868487839874,299.999962934,99999.9861244,1.15862263142,6.35501994635e-14,2.02821410439e-09,1.79210126722e-19,2.07636908599e-19
6586,3.325,0.0,1.633335,0.00033335,0,0,1.03608398393,0.0,-0.00849262811225,299.999964118,99999.9872268,1.15862263962,1.06836666586e-13,3.16476939739e-09,3.24594455541e-19,3.76082484883e-19
6587,3.375,0.0,1.633335,0.00033335,0,0,1.03498357873,0.0,-0.00831728328395,299.999965276,99999.9882929,1.15862264749,1.78599625868e-13,4.92304527232e-09,5.83135887164e-19,6.75634445433e-19
6588,3.425,0.0,1.633335,0.00033335,0,0,1.03390504737,0.0,-0.00815858703025,299.999966411,99999.9893254,1.15862265507,2.96915989836e-13,7.63746727899e-09,1.03886788146e-18,1.20365586308e-18
6589,3.475,0.0,1.633335,0.00033335,0,0,1.03284616604,0.0,-0.00801629356901,299.999967524,99999.9903271,1.15862266237,4.90933914762e-13,1.18211509875e-08,1.83496935304e-18,2.12603707719e-18
6590,3.525,0.0,1.633335,0.00033335,0,0,1.03180474895,0.0,-0.00789016964204,299.999968619,99999.9913007,1.15862266942,8.07424353335e-13,1.82619360978e-08,3.21291605983e-18,3.72255738186e-18
6591,3.575,0.0,1.633335,0.00033335,0,0,1.03077863418,0.0,-0.00777999568614,299.999969698,99999.9922488,1.15862267623,1.32109755238e-12,2.81710121171e-08,5.5758339888e-18,6.46028769834e-18
6592,3.625,0.0,1.633335,0.00033335,0,0,1.02976572616,0.0,-0.00768556675232,299.999970762,99999.9931741,1.15862268284,2.15081141608e-12,4.34137773176e-08,9.59002194705e-18,1.11112169568e-17
6593,3.675,0.0,1.633335,0.00033335,0,0,1.02876380295,0.0,-0.00760669287297,299.999971815,99999.994079,1.15862268926,3.48500959868e-12,6.68698117259e-08,1.63463339143e-17,1.89392333593e-17
6594,3.725,0.0,1.633335,0.00033335,0,0,1.02777128439,0.0,-0.00754320117036,299.999972857,99999.9949664,1.15862269551,5.62166293045e-12,1.02996335805e-07,2.76153364787e-17,3.19957555882e-17
6595,3.775,0.0,1.633335,0.00033335,0,0,1.02678404241,0.0,-0.0074949284484,299.999973893,99999.9958371,1.15862270159,9.0311289317e-12,1.58713304545e-07,4.62501622112e-17,5.35864878901e-17
6596,3.825,0.0,1.633335,0.00033335,0,0,1.02580846299,0.0,-0.00746175823716,299.999974917,99999.9967003,1.15862270763,1.44555494588e-11,2.44797711532e-07,7.68253175091e-17,8.9011557387e-17
6597,3.875,0.0,1.633335,0.00033335,0,0,1.0248076979,0.0,-0.00744345306373,299.999975966,99999.9975317,1.15862271321,2.30672373721e-11,3.78082429646e-07,1.26662245699e-16,1.46753754772e-16
6598,3.925,0.0,1.633335,0.00033335,0,0,1.0239224543,0.0,-0.00744042271602,299.999976897,99999.9984429,1.15862272017,3.67246337028e-11,5.84912575208e-07,2.07523123966e-16,2.40441006388e-16
6599,3.975,0.0,1.633335,0.00033335,0,0,1.02256325758,0.0,-0.00745024982873,299.999978308,99999.9989891,1.15862272104,5.83685970267e-11,9.05796603996e-07,3.38509086195e-16,3.92204318543e-16
6600,-1.975,0.0,1.7,0.0003333,0,0,1.00009633482,0.0,0.00161795695859,299.999999903,100000.032601,1.15862302712,5.29118418079e-05,0.0739889741262,3.40550295893e-09,3.94569414712e-09
6601,-1.925,-2.6377265035e-18,1.7,0.0003333,0,0,1.00046049426,0.0,0.00323856809072,299.999999537,100000.032377,1.15862302594,1.39753513734e-06,0.0010308814334,1.7051369412e-10,1.97561092246e-10
6602,-1.875,0.0,1.7,0.0003333,0,0,1.00113382378,0.0,0.00486379326403,299.999998861,100000.031757,1.15862302136,6.7695944316e-08,2.66261906972e-05,1.54902623363e-11,1.79473745497e-11
6603,-1.825,-2.6377265035e-18,1.7,0.0003333,0,0,1.00207636693,0.0,0.00649554122959,299.999997915,100000.030816,1.15862301412,5.80508837052e-09,1.24016614176e-06,2.44557119158e-12,2.83349506522e-12
6604,-1.775,-2.6377265035e-18,1.7,0.0003333,0,0,1.00328636807,0.0,0.00813529516843,299.999996698,100000.029569,1.15862300437,8.34379790896e-10,9.97078672696e-08,6.28406452839e-13,7.28086172353e-13
6605,-1.725,0.0,1.7,0.0003333,0,0,1.00477060713,0.0,0.00978414394421,299.999995203,100000.028004,1.15862299201,1.86631064989e-10,1.3010386946e-08,2.40946246313e-13,2.79165860817e-13
6606,-1.675,-2.6377265035e-18,1.7,0.0003333,0,0,1.00653225089,0.0,0.0114426444102,299.999993426,100000.026115,1.15862297699,5.96080277956e-11,2.55537596899e-09,1.25140304938e-13,1.44990432649e-13
6607,-1.625,0.0,1.7,0.0003333,0,0,1.00857395655,0.0,0.0131106876622,299.999991363,100000.023898,1.15862295926,2.4980309433e-11,6.97915672339e-10,8.04702194962e-14,9.32346438454e-14
6608,-1.575,-2.6377265035e-18,1.7,0.0003333,0,0,1.01089896297,0.0,0.0147873814005,299.999989008,100000.021347,1.1586229388,1.27812281831e-11,2.46395664616e-10,5.96698057617e-14,6.91348057094e-14
6609,-1.525,-2.6377265035e-18,1.7,0.0003333,0,0,1.01351060333,0.0,0.0164709302937,299.999986357,100000.018456,1.15862291555,7.55449972207e-12,1.05824103316e-10,4.85365978412e-14,5.62356145014e-14
6610,-1.475,0.0,1.7,0.0003333,0,0,1.01641201851,0.0,0.0181585136626,299.999983403,100000.015219,1.15862288945,4.95646459346e-12,5.27438335508e-11,4.19193783446e-14,4.85687512616e-14
6611,-1.425,-2.6377265035e-18,1.7,0.0003333,0,0,1.01960600277,0.0,0.0198461644496,299.999980142,100000.01163,1.15862286046,3.51021504931e-12,2.9448717087e-11,3.76568143543e-14,4.36300459628e-14
6612,-1.375,0.0,1.7,0.0003333,0,0,1.0230947973,0.0,0.0215286527225,299.999976569,100000.007683,1.15862282852,2.6317201024e-12,1.79466861379e-11,3.4732627404e-14,4.02420150048e-14
6613,-1.325,-2.6377265035e-18,1.7,0.0003333,0,0,1.02687984058,0.0,0.0231993769726,299.999972679,100000.003372,1.15862279359,2.06044980507e-12,1.17120942575e-11,3.26236109041e-14,3.77984592028e-14
6614,-1.275,-2.6377265035e-18,1.7,0.0003333,0,0,1.03096149418,0.0,0.0248502677188,299.999968469,99999.9986924,1.15862275564,1.66832964529e-12,8.07023956579e-12,3.10398644849e-14,3.59634933241e-14
6615,-1.225,0.0,1.7,0.0003333,0,0,1.03533874306,0.0,0.0264717089003,299.999963937,99999.9936419,1.15862271462,1.38721220206e-12,5.80972760321e-12,2.98107250884e-14,3.45393832269e-14
6616,-1.175,-2.6377265035e-18,1.7,0.0003333,0,0,1.04000887093,0.0,0.0280524837725,299.999959082,99999.9882183,1.15862267054,1.17839096454e-12,4.33480074213e-12,2.88305002498e-14,3.34036711923e-14
6617,-1.125,0.0,1.7,0.0003333,0,0,1.04496711359,0.0,0.0295797527455,299.999953905,99999.9824223,1.15862262337,1.01865159722e-12,3.33163469942e-12,2.80308633184e-14,3.24771923934e-14
6618,-1.075,-2.6377265035e-18,1.7,0.0003333,0,0,1.05020629597,0.0,0.031039071511,299.999948411,99999.976257,1.15862257316,8.93417697083e-13,2.62506726952e-12,2.73659906417e-14,3.17068544943e-14
6619,-1.025,-2.6377265035e-18,1.7,0.0003333,0,0,1.05571645975,0.0,0.0324144584973,299.999942606,99999.9697287,1.15862251994,7.93172191384e-13,2.11239571061e-12,2.68041593638e-14,3.10559026669e-14
6620,-0.975,0.0,1.7,0.0003333,0,0,1.06148449145,0.0,0.0336885207798,299.9999365,99999.9628474,1.15862246379,7.11489275133e-13,1.7308015201e-12,2.63227923292e-14,3.04981785023e-14
6621,-0.925,9.43491185463e-19,1.7,0.0003333,0,0,1.06749376336,0.0,0.034842647411,299.999930109,99999.9556276,1.15862240482,6.43902328472e-13,1.4404287027e-12,2.59054257284e-14,3.00146066554e-14
6622,-0.875,0.0,1.7,0.0003333,0,0,1.07372380287,0.0,0.0358572780327,299.999923449,99999.9480882,1.15862234319,5.87226713126e-13,1.21516922526e-12,2.55397918986e-14,2.9590973534e-14
6623,-0.825,9.43491185463e-19,1.7,0.0003333,0,0,1.08015000809,0.0,0.0367122528174,299.999916546,99999.9402539,1.15862227907,5.39140516554e-13,1.03743383849e-12,2.52165716236e-14,2.92164816849e-14
6624,-0.775,0.0,1.7,0.0003333,0,0,1.08674343128,0.0,0.0373872469444,299.999909427,99999.9321548,1.15862221273,4.97916995758e-13,8.95074534396e-13,2.49285609883e-14,2.88827844924e-14
6625,-0.725,0.0,1.7,0.0003333,0,0,1.09347065293,0.0,0.0378622885528,299.999902127,99999.9238275,1.15862214444,4.6224916677e-13,7.79513849805e-13,2.46701021425e-14,2.85833266478e-14
6626,-0.675,9.43491185463e-19,1.7,0.0003333,0,0,1.1002937711,0.0,0.0381183541097,299.999894685,99999.9153146,1.15862207454,4.31132003689e-13,6.84574503183e-13,2.44366863456e-14,2.83128842287e-14
6627,-0.625,0.0,1.7,0.0003333,0,0,1.10717053012,0.0,0.0381380285564,299.999887147,99999.9066654,1.15862200344,4.03781599699e-13,6.05728001921e-13,2.42246720912e-14,2.80672381111e-14
6628,-0.575,9.63735264432e-20,1.7,0.0003333,0,0,1.11405461095,0.0,0.0379062102927,299.999879563,99999.8979356,1.15862193158,3.79578602751e-13,5.39600861672e-13,2.40310817328e-14,2.78429383354e-14
6629,-0.525,0.0,1.7,0.0003333,0,0,1.12089610092,0.0,0.0374108335889,299.99987199,99999.8891865,1.15862185946,3.58027933669e-13,4.83643196992e-13,2.38534526849e-14,2.76371317044e-14
6630,-0.475,4.52470887443e-18,1.7,0.0003333,0,0,1.12764215358,0.0,0.0366435732867,299.999864487,99999.8804848,1.15862178762,3.38729637446e-13,4.35901981513e-13,2.36897272633e-14,2.744743415e-14
6631,-0.425,9.43491185463e-19,1.7,0.0003333,0,0,1.13423783936,0.0,0.035600490576,299.999857117,99999.8719016,1.15862171663,3.21357480715e-13,3.94863178821e-13,2.35381702714e-14,2.72718352463e-14
6632,-0.375,0.0,1.7,0.0003333,0,0,1.14062717537,0.0,0.0342825748021,299.999849946,99999.863511,1.15862164711,3.05643025143e-13,3.59340045508e-13,2.33973068094e-14,2.71086261535e-14
6633,-0.325,9.43491185463e-19,1.7,0.0003333,0,0,1.14675430785,0.0,0.0326961354197,299.99984304,99999.8553889,1.15862157968,2.91363628036e-13,3.28392925681e-13,2.326587493e-14,2.69563447639e-14
6634,-0.275,-3.58121768897e-18,1.7,0.0003333,0,0,1.15256480627,0.0,0.0308530024124,299.999836464,99999.847611,1.15862151495,2.78333296819e-13,3.01270865766e-13,2.31427893065e-14,2.68137336066e-14
6635,-0.225,3.58121768897e-18,1.7,0.0003333,0,0,1.15800701309,0.0,0.0287705022762,299.999830283,99999.8402511,1.15862145355,2.66395642085e-13,2.77368570591e-13,2.3027113048e-14,2.66797071908e-14
6636,-0.175,0.0,1.7,0.0003333,0,0,1.1630333825,0.0,0.0264711904361,299.999824553,99999.8333791,1.15862139606,2.55418390681e-13,2.56194291977e-13,2.29180355328e-14,2.65533263239e-14
6637,-0.125,0.0,1.7,0.0003333,0,0,1.16760173501,0.0,0.0239823387051,299.99981933,99999.8270594,1.15862134301,2.45289070146e-13,2.37345606422e-13,2.2814854657e-14,2.64337775433e-14
6638,-0.075,9.63735264432e-20,1.7,0.0003333,0,0,1.17167635532,0.0,0.0213351958743,299.999814657,99999.8213486,1.15862129489,2.35911581127e-13,2.20490953282e-13,2.2716962285e-14,2.63203562586e-14
6639,-0.025,0.0,1.7,0.0003333,0,0,1.17522886786,0.0,0.018564058494,299.999810572,99999.8162945,1.1586212521,2.2720344922e-13,2.05355425906e-13,2.26238320213e-14,2.6212452584e-14
6640,0.025,0.0,1.7,0.0003333,0,0,1.17823884015,0.0,0.0157052048028,299.999807104,99999.8119344,1.15862121498,2.19093601876e-13,1.91709736258e-13,2.25350087e-14,2.61095391596e-14
6641,0.075,9.63735264432e-20,1.7,0.0003333,0,0,1.18069407655,0.0,0.0127957545079,299.99980427,99999.8082946,1.15862118376,2.11520554983e-13,1.79361571432e-13,2.24500991717e-14,2.60111604777e-14
6642,0.125,0.0,1.7,0.0003333,0,0,1.18259061429,0.0,0.00987252459819,299.999802078,99999.8053902,1.15862115857,2.0443092224e-13,1.68148770398e-13,2.23687640904e-14,2.59169233662e-14
6643,0.175,0.0,1.7,0.0003333,0,0,1.183932343,0.0,0.0069709320818,299.999800527,99999.8032245,1.15862113947,1.97778181792e-13,1.57933899057e-13,2.22907105338e-14,2.58264884382e-14
6644,0.225,-3.58121768897e-18,1.7,0.0003333,0,0,1.1847306573,0.0,0.00412407074247,299.999799604,99999.8017904,1.15862112642,1.91521649776e-13,1.48599908426e-13,2.2215685359e-14,2.57395623947e-14
6645,0.275,4.52470887443e-18,1.7,0.0003333,0,0,1.18500266692,0.0,0.00136167469523,299.999799292,99999.80107,1.15862111927,1.85625620793e-13,1.40046638004e-13,2.2143469081e-14,2.56558909312e-14
6646,0.325,-3.58121768897e-18,1.7,0.0003333,0,0,1.18477286038,0.0,-0.00129013691289,299.999799564,99999.8010394,1.15862111787,1.8005912634e-13,1.32188628576e-13,2.20738806317e-14,2.55752642533e-14
6647,0.375,0.0,1.7,0.0003333,0,0,1.1840683199,0.0,-0.00380888951762,299.999800387,99999.8016693,1.15862112199,1.74794351402e-13,1.24951426983e-13,2.20067584801e-14,2.54974952016e-14
6648,0.425,9.43491185463e-19,1.7,0.0003333,0,0,1.18292065937,0.0,-0.00617676583434,299.999801725,99999.8029194,1.15862113131,1.69806581803e-13,1.18270452336e-13,2.19419535384e-14,2.54224110317e-14
6649,0.475,-3.58121768897e-18,1.7,0.0003333,0,0,1.1813642813,0.0,-0.00838038039128,299.999803538,99999.8047433,1.15862114544,1.65073808674e-13,1.12089464338e-13,2.18793320354e-14,2.53498567443e-14
6650,0.525,0.0,1.7,0.0003333,0,0,1.17943484292,0.0,-0.0104104177879,299.999805782,99999.8070922,1.15862116399,1.60576364214e-13,1.06359291039e-13,2.18187726177e-14,2.52796917271e-14
6651,0.575,9.43491185463e-19,1.7,0.0003333,0,0,1.17716867986,0.0,-0.0122613646091,299.999808414,99999.8099155,1.15862118653,1.5629661417e-13,1.01036777173e-13,2.17601640274e-14,2.52117870646e-14
6652,0.625,0.0,1.7,0.0003333,0,0,1.17460212896,0.0,-0.0139311168963,299.999811391,99999.8131621,1.15862121265,1.52218697129e-13,9.6083910576e-14,2.17034032598e-14,2.51460234036e-14
6653,0.675,9.43491185463e-19,1.7,0.0003333,0,0,1.1717708921,0.0,-0.0154205196445,299.99981467,99999.8167812,1.15862124193,1.48328303086e-13,9.14670936266e-14,2.1648394151e-14,2.50822893169e-14
6654,0.725,0.0,1.7,0.0003333,0,0,1.16870954859,0.0,-0.0167328960989,299.999818208,99999.8207233,1.15862127393,1.44612484863e-13,8.71565331345e-14,2.15950463189e-14,2.50204800766e-14
6655,0.775,0.0,1.7,0.0003333,0,0,1.16545118975,0.0,-0.0178735891192,299.999821967,99999.8249408,1.15862130828,1.41059497009e-13,8.31257273293e-14,2.15432743894e-14,2.49604967578e-14
6656,0.825,9.43491185463e-19,1.7,0.0003333,0,0,1.16202715261,0.0,-0.018849530366,299.999825908,99999.8293884,1.15862134459,1.37658657674e-13,7.93510326966e-14,2.14929974439e-14,2.49022455979e-14
6657,0.875,0.0,1.7,0.0003333,0,0,1.15846684065,0.0,-0.0196688496277,299.999829997,99999.8340237,1.15862138251,1.34400229647e-13,7.58112967702e-14,2.14441386032e-14,2.48456375152e-14
6658,0.925,9.43491185463e-19,1.7,0.0003333,0,0,1.15479761787,0.0,-0.0203405311447,299.999834201,99999.8388072,1.1586214217,1.31275317474e-13,7.24875455828e-14,2.13966246964e-14,2.47905877253e-14
