cell_id,x_m,y_m,z_m,volume_m3,T_K
5294,-0.0141158,-0.00075,-0.00774148,2.10325e-09,324.174
5295,-0.0141158,-0.00225,-0.00774148,2.10325e-09,316.002
5296,-0.0141158,-0.00375,-0.00774148,2.10325e-09,305.618
5297,-0.0141158,-0.00525,-0.00774148,2.10325e-09,293.491
5298,-0.0141158,-0.00675,-0.00774148,2.10325e-09,280.036
5299,-0.0138495,-0.00075,-0.00873571,2.10019e-09,326.913
5300,-0.0138495,-0.00225,-0.00873571,2.10019e-09,318.216
5301,-0.0138495,-0.00375,-0.00873571,2.10019e-09,307.285
5302,-0.0138495,-0.00525,-0.00873571,2.10019e-09,294.57
5303,-0.0138495,-0.00675,-0.00873571,2.10019e-09,280.428
5304,-0.0102323,0.001,-0.00830429,3.94614e-09,373.734
5305,-0.0113139,0.001,-0.00839938,3.57435e-09,355.812
5306,-0.0155353,0.001,-0.00293416,5.23526e-09,311.007
5307,-0.0171083,0.001,-0.00270489,3.50795e-09,303.868
5308,-0.0165091,0.001,-0.000336771,3.96069e-09,307.802
5309,-0.0172626,0.001,-0.00130134,2.79372e-09,303.906
5310,-0.0158964,0.001,-0.00165117,3.53109e-09,309.307
5311,-0.00784514,0.001,-0.00231718,5.57961e-09,380.801
5312,-0.00730344,0.001,-0.000655549,6.57375e-09,379.198
5313,-0.00913491,0.001,-0.00105037,6.29657e-09,357.188
5314,-0.00760934,0.001,0.00126737,8.65871e-09,369.703
5315,-0.011213,0.001,0.000241706,3.55494e-09,335.655
5316,-0.00963711,0.001,0.00065582,8.99457e-09,348
5317,-0.0122896,0.001,0.000765186,2.08039e-09,328.757
5318,-0.0115924,0.001,0.00147096,1.89213e-09,333.19
5319,-0.0128912,0.001,0.00147661,2.6054e-09,326.26
5320,-0.00890528,0.001,-0.00364472,5.58819e-09,374.243
5321,-0.0103233,0.001,-0.0022377,6.61493e-09,348.297
5322,-0.0118824,0.001,-0.000663055,2.81299e-09,331.494
5323,-0.0127507,0.001,-0.00141182,2.05862e-09,326.489
5324,-0.0116303,0.001,-0.00178016,3.7712e-09,335.245
5325,-0.0125392,0.001,-0.00275645,2.27301e-09,329.39
5326,-0.0140253,0.001,-0.00364288,5.23618e-09,320.005
5327,-0.0139754,0.001,-0.00195781,2.53908e-09,319.148
5328,-0.0143364,0.001,0.000643167,4.17121e-09,318.246
5329,-0.01506,0.001,-0.000379323,4.01499e-09,313.732
5330,-0.0130693,0.001,-5.47486e-06,3.06024e-09,324.049
5331,-0.0137524,0.001,-0.000901114,2.68996e-09,320.09
5332,-0.0100068,0.001,-0.00640878,5.38081e-09,372.113
5333,-0.0115175,0.001,-0.00674726,4.93772e-09,350.071
5334,-0.0101044,0.001,-0.00465846,6.44141e-09,360.713
5335,-0.0120065,0.001,-0.00530452,6.39117e-09,339.778
5336,-0.0123361,0.001,-0.0039383,6.17173e-09,333.255
5337,-0.0108206,0.001,-0.0034855,2.41808e-09,347.234
5338,-0.0136831,0.001,-0.00274908,1.10143e-09,321.281
5339,-0.0149625,0.001,-0.00147329,1.28036e-09,313.857
5340,-0.013072,0.001,-0.00211108,7.86484e-10,324.957
5341,-0.0102066,-0.000882914,-0.00830263,3.46063e-09,355.15
5342,-0.0102315,-0.00247744,-0.00830721,2.88124e-09,338.567
5343,-0.0102147,-0.00392409,-0.00830941,2.96892e-09,323.525
5344,-0.0101967,-0.00537568,-0.00831255,3.07451e-09,307.146
5345,-0.0100384,-0.00684778,-0.00834396,3.66051e-09,287.152
5346,-0.0113139,-0.00075,-0.00839938,2.68076e-09,344.156
5347,-0.0113139,-0.00225,-0.00839938,2.68076e-09,331.74
5348,-0.0113139,-0.00375,-0.00839938,2.68076e-09,317.849
5349,-0.0113139,-0.00525,-0.00839938,2.68076e-09,302.243
5350,-0.0113139,-0.00675,-0.00839938,2.68076e-09,283.934
5351,-0.0155353,-0.00075,-0.00293416,3.92644e-09,307.283
5352,-0.0155353,-0.00225,-0.00293416,3.92644e-09,302.014
5353,-0.0155353,-0.00375,-0.00293416,3.92644e-09,295.039
5354,-0.0155353,-0.00525,-0.00293416,3.92644e-09,286.776
5355,-0.0155353,-0.00675,-0.00293416,3.92644e-09,277.689
5356,-0.0171083,-0.00075,-0.00270489,2.63097e-09,300.883
5357,-0.0171083,-0.00225,-0.00270489,2.63097e-09,296.627
5358,-0.0171083,-0.00375,-0.00270489,2.63097e-09,290.957
5359,-0.0171083,-0.00525,-0.00270489,2.63097e-09,284.221
5360,-0.0171083,-0.00675,-0.00270489,2.63097e-09,276.817
5361,-0.0165091,-0.00075,-0.000336771,2.97052e-09,304.434
5362,-0.0165091,-0.00225,-0.000336771,2.97052e-09,299.63
5363,-0.0165091,-0.00375,-0.000336771,2.97052e-09,293.233
5364,-0.0165091,-0.00525,-0.000336771,2.97052e-09,285.64
5365,-0.0165091,-0.00675,-0.000336771,2.97052e-09,277.298
5366,-0.0172626,-0.00075,-0.00130134,2.09529e-09,300.925
5367,-0.0172626,-0.00225,-0.00130134,2.09529e-09,296.667
5368,-0.0172626,-0.00375,-0.00130134,2.09529e-09,290.988
5369,-0.0172626,-0.00525,-0.00130134,2.09529e-09,284.239
5370,-0.0172626,-0.00675,-0.00130134,2.09529e-09,276.822
5371,-0.0158964,-0.00075,-0.00165117,2.64832e-09,305.776
5372,-0.0158964,-0.00225,-0.00165117,2.64832e-09,300.756
5373,-0.0158964,-0.00375,-0.00165117,2.64832e-09,294.086
5374,-0.0158964,-0.00525,-0.00165117,2.64832e-09,286.174
5375,-0.0158964,-0.00675,-0.00165117,2.64832e-09,277.481
5376,-0.00781453,-0.000890891,-0.00233885,4.93871e-09,363.555
5377,-0.00785209,-0.00248523,-0.00231799,4.00926e-09,345.738
5378,-0.00784631,-0.00392054,-0.00233358,4.05135e-09,328.919
5379,-0.00784119,-0.00535862,-0.00235288,4.11564e-09,310.33
5380,-0.00776348,-0.00681852,-0.00251757,4.67812e-09,288.361
5381,-0.00726302,-0.000891544,-0.000658416,5.82312e-09,362.458
5382,-0.00731512,-0.00248503,-0.000665546,4.71122e-09,344.456
5383,-0.00731331,-0.00391831,-0.000685005,4.71656e-09,327.064
5384,-0.00731149,-0.00535132,-0.000704652,4.72189e-09,307.743
5385,-0.00726088,-0.00680899,-0.000822414,5.19382e-09,285.458
5386,-0.00913491,-0.00075,-0.00105037,4.72243e-09,346.89
5387,-0.00913491,-0.00225,-0.00105037,4.72243e-09,334.467
5388,-0.00913491,-0.00375,-0.00105037,4.72243e-09,319.621
5389,-0.00913491,-0.00525,-0.00105037,4.72243e-09,302.646
5390,-0.00913491,-0.00675,-0.00105037,4.72243e-09,283.501
5391,-0.00755816,-0.000876762,0.00127176,7.54006e-09,355.835
5392,-0.00762322,-0.00245934,0.00126248,6.25396e-09,339.294
5393,-0.0076202,-0.00390019,0.00125606,6.29592e-09,322.654
5394,-0.0076172,-0.00534068,0.00124955,6.33788e-09,304.165
5395,-0.00761424,-0.00678082,0.00124297,6.37985e-09,283.831
5396,-0.011213,-0.00075,0.000241706,2.66621e-09,329.01
5397,-0.011213,-0.00225,0.000241706,2.66621e-09,320.042
5398,-0.011213,-0.00375,0.000241706,2.66621e-09,308.587
5399,-0.011213,-0.00525,0.000241706,2.66621e-09,295.247
5400,-0.011213,-0.00675,0.000241706,2.66621e-09,280.596
5401,-0.00963711,-0.00075,0.00065582,6.74593e-09,339.415
5402,-0.00963711,-0.00225,0.00065582,6.74593e-09,328.402
5403,-0.00963711,-0.00375,0.00065582,6.74593e-09,314.812
5404,-0.00963711,-0.00525,0.00065582,6.74593e-09,299.194
5405,-0.00963711,-0.00675,0.00065582,6.74593e-09,281.996
5406,-0.0122896,-0.00075,0.000765186,1.56029e-09,323.059
5407,-0.0122896,-0.00225,0.000765186,1.56029e-09,315.179
5408,-0.0122896,-0.00375,0.000765186,1.56029e-09,304.942
5409,-0.0122896,-0.00525,0.000765186,1.56029e-09,292.943
5410,-0.0122896,-0.00675,0.000765186,1.56029e-09,279.79
5411,-0.0115924,-0.00075,0.00147096,1.4191e-09,326.934
5412,-0.0115924,-0.00225,0.00147096,1.4191e-09,318.366
5413,-0.0115924,-0.00375,0.00147096,1.4191e-09,307.319
5414,-0.0115924,-0.00525,0.00147096,1.4191e-09,294.422
5415,-0.0115924,-0.00675,0.00147096,1.4191e-09,280.296
5416,-0.0128912,-0.00075,0.00147661,1.95405e-09,320.881
5417,-0.0128912,-0.00225,0.00147661,1.95405e-09,313.386
5418,-0.0128912,-0.00375,0.00147661,1.95405e-09,303.595
5419,-0.0128912,-0.00525,0.00147661,1.95405e-09,292.095
5420,-0.0128912,-0.00675,0.00147661,1.95405e-09,279.496
5421,-0.00888284,-0.000889708,-0.00368346,4.93935e-09,358.164
5422,-0.0089044,-0.0024864,-0.00363757,4.04407e-09,341.664
5423,-0.00888905,-0.00392641,-0.00364615,4.11879e-09,325.966
5424,-0.00887448,-0.00537005,-0.00366032,4.21268e-09,308.465
5425,-0.00875073,-0.00682437,-0.00377414,4.67104e-09,287.72
5426,-0.0103233,-0.00075,-0.0022377,4.9612e-09,339.544
5427,-0.0103233,-0.00225,-0.0022377,4.9612e-09,328.632
5428,-0.0103233,-0.00375,-0.0022377,4.9612e-09,315.316
5429,-0.0103233,-0.00525,-0.0022377,4.9612e-09,299.931
5430,-0.0103233,-0.00675,-0.0022377,4.9612e-09,282.531
5431,-0.0118824,-0.00075,-0.000663055,2.10975e-09,325.416
5432,-0.0118824,-0.00225,-0.000663055,2.10975e-09,317.122
5433,-0.0118824,-0.00375,-0.000663055,2.10975e-09,306.438
5434,-0.0118824,-0.00525,-0.000663055,2.10975e-09,293.932
5435,-0.0118824,-0.00675,-0.000663055,2.10975e-09,280.154
5436,-0.0127507,-0.00075,-0.00141182,1.54397e-09,321.022
5437,-0.0127507,-0.00225,-0.00141182,1.54397e-09,313.491
5438,-0.0127507,-0.00375,-0.00141182,1.54397e-09,303.719
5439,-0.0127507,-0.00525,-0.00141182,1.54397e-09,292.234
5440,-0.0127507,-0.00675,-0.00141182,1.54397e-09,279.571
5441,-0.0116303,-0.00075,-0.00178016,2.8284e-09,328.587
5442,-0.0116303,-0.00225,-0.00178016,2.8284e-09,319.723
5443,-0.0116303,-0.00375,-0.00178016,2.8284e-09,308.467
5444,-0.0116303,-0.00525,-0.00178016,2.8284e-09,295.318
5445,-0.0116303,-0.00675,-0.00178016,2.8284e-09,280.698
5446,-0.0125392,-0.00075,-0.00275645,1.70475e-09,323.519
5447,-0.0125392,-0.00225,-0.00275645,1.70475e-09,315.55
5448,-0.0125392,-0.00375,-0.00275645,1.70475e-09,305.307
5449,-0.0125392,-0.00525,-0.00275645,1.70475e-09,293.286
5450,-0.0125392,-0.00675,-0.00275645,1.70475e-09,279.958
5451,-0.0140253,-0.00075,-0.00364288,3.92714e-09,315.264
5452,-0.0140253,-0.00225,-0.00364288,3.92713e-09,308.686
5453,-0.0140253,-0.00375,-0.00364288,3.92713e-09,300.098
5454,-0.0140253,-0.00525,-0.00364288,3.92713e-09,289.971
5455,-0.0140253,-0.00675,-0.00364288,3.92713e-09,278.794
5456,-0.0139754,-0.00075,-0.00195781,1.90431e-09,314.552
5457,-0.0139754,-0.00225,-0.00195781,1.90431e-09,308.112
5458,-0.0139754,-0.00375,-0.00195781,1.90431e-09,299.653
5459,-0.0139754,-0.00525,-0.00195781,1.90431e-09,289.665
5460,-0.0139754,-0.00675,-0.00195781,1.90431e-09,278.677
5461,-0.0143364,-0.00075,0.000643167,3.12841e-09,313.786
5462,-0.0143364,-0.00225,0.000643167,3.12841e-09,307.487
5463,-0.0143364,-0.00375,0.000643167,3.12841e-09,299.169
5464,-0.0143364,-0.00525,0.000643167,3.12841e-09,289.341
5465,-0.0143364,-0.00675,0.000643167,3.12841e-09,278.558
5466,-0.01506,-0.00075,-0.000379323,3.01124e-09,309.748
5467,-0.01506,-0.00225,-0.000379323,3.01124e-09,304.1
5468,-0.01506,-0.00375,-0.000379323,3.01124e-09,296.614
5469,-0.01506,-0.00525,-0.000379323,3.01124e-09,287.749
5470,-0.01506,-0.00675,-0.000379323,3.01124e-09,278.017
5471,-0.0130693,-0.00075,-5.47486e-06,2.29518e-09,318.917
5472,-0.0130693,-0.00225,-5.47486e-06,2.29518e-09,311.757
5473,-0.0130693,-0.00375,-5.47486e-06,2.29518e-09,302.387
5474,-0.0130693,-0.00525,-5.47486e-06,2.29518e-09,291.358
5475,-0.0130693,-0.00675,-5.47486e-06,2.29518e-09,279.251
5476,-0.0137524,-0.00075,-0.000901114,2.01747e-09,315.403
5477,-0.0137524,-0.00225,-0.000901114,2.01747e-09,308.828
5478,-0.0137524,-0.00375,-0.000901114,2.01747e-09,300.187
5479,-0.0137524,-0.00525,-0.000901114,2.01747e-09,289.99
5480,-0.0137524,-0.00675,-0.000901114,2.01747e-09,278.785
5481,-0.00997098,-0.000882736,-0.00640161,4.71745e-09,355.075
5482,-0.0100092,-0.00247552,-0.0064159,3.91524e-09,338.862
5483,-0.00999318,-0.00392112,-0.00642207,4.00376e-09,323.861
5484,-0.0099761,-0.00537098,-0.00643095,4.11276e-09,307.337
5485,-0.00983568,-0.00683209,-0.0065227,4.64153e-09,287.406
5486,-0.0115175,-0.00075,-0.00674726,3.70329e-09,340.08
5487,-0.0115175,-0.00225,-0.00674726,3.70329e-09,328.714
5488,-0.0115175,-0.00375,-0.00674726,3.70329e-09,315.526
5489,-0.0115175,-0.00525,-0.00674726,3.70329e-09,300.494
5490,-0.0115175,-0.00675,-0.00674726,3.70329e-09,283.061
5491,-0.0100742,-0.000821956,-0.00467412,5.26709e-09,349.006
5492,-0.0101061,-0.00237068,-0.00465728,4.76141e-09,335.262
5493,-0.0100963,-0.0038414,-0.00466162,4.82964e-09,320.736
5494,-0.0100853,-0.00531435,-0.0046681,4.91424e-09,304.191
5495,-0.00999294,-0.00680431,-0.00472708,5.46446e-09,284.6
5496,-0.0120065,-0.00075,-0.00530452,4.79338e-09,332.204
5497,-0.0120065,-0.00225,-0.00530452,4.79338e-09,322.597
5498,-0.0120065,-0.00375,-0.00530452,4.79338e-09,310.744
5499,-0.0120065,-0.00525,-0.00530452,4.79338e-09,296.976
5500,-0.0120065,-0.00675,-0.00530452,4.79338e-09,281.404
5501,-0.0123361,-0.00075,-0.0039383,4.6288e-09,326.799
5502,-0.0123361,-0.00225,-0.0039383,4.6288e-09,318.233
5503,-0.0123361,-0.00375,-0.0039383,4.6288e-09,307.377
5504,-0.0123361,-0.00525,-0.0039383,4.6288e-09,294.675
5505,-0.0123361,-0.00675,-0.0039383,4.6288e-09,280.485
5506,-0.0108206,-0.00075,-0.0034855,1.81356e-09,338.575
5507,-0.0108206,-0.00225,-0.0034855,1.81356e-09,327.864
5508,-0.0108206,-0.00375,-0.0034855,1.81356e-09,314.825
5509,-0.0108206,-0.00525,-0.0034855,1.81356e-09,299.734
5510,-0.0108206,-0.00675,-0.0034855,1.81356e-09,282.51
5511,-0.0136831,-0.00075,-0.00274908,8.26072e-10,316.415
5512,-0.0136831,-0.00225,-0.00274908,8.26072e-10,309.656
5513,-0.0136831,-0.00375,-0.00274908,8.26072e-10,300.829
5514,-0.0136831,-0.00525,-0.00274908,8.26072e-10,290.421
5515,-0.0136831,-0.00675,-0.00274908,8.26072e-10,278.945
5516,-0.0149625,-0.00075,-0.00147329,9.6027e-10,309.846
5517,-0.0149625,-0.00225,-0.00147329,9.6027e-10,304.174
5518,-0.0149625,-0.00375,-0.00147329,9.6027e-10,296.672
5519,-0.0149625,-0.00525,-0.00147329,9.6027e-10,287.792
5520,-0.0149625,-0.00675,-0.00147329,9.6027e-10,278.034
5521,-0.013072,-0.00075,-0.00211108,5.89863e-10,319.661
5522,-0.013072,-0.00225,-0.00211108,5.89863e-10,312.359
5523,-0.013072,-0.00375,-0.00211108,5.89863e-10,302.873
5524,-0.013072,-0.00525,-0.00211108,5.89863e-10,291.713
5525,-0.013072,-0.00675,-0.00211108,5.89863e-10,279.394
5526,-0.0105156,-0.00675,0.0018994,2.5397e-09,281.02
5527,-0.0105156,-0.00525,0.0018994,2.5397e-09,296.504
5528,-0.0105156,-0.00375,0.0018994,2.5397e-09,310.631
5529,-0.0105156,-0.00225,0.0018994,2.5397e-09,322.804
5530,-0.0105156,-0.00075,0.0018994,2.5397e-09,332.38
5531,-0.0105156,0.001,0.0018994,3.38627e-09,339.516
5532,-0.000576182,0.00172854,-0.00443748,9.00515e-10,489.904
5533,-0.00177751,0.00172855,-0.0044375,8.29976e-10,484.013
5534,-0.00177752,0.000576189,-0.00443748,8.29959e-10,461.493
5535,-0.000576178,0.000576168,-0.00443742,9.00495e-10,467.282
5536,-0.00281093,0.00169292,-0.0044375,6.51524e-10,474.919
5537,-0.00371829,0.00167014,-0.0044558,6.02294e-10,466.357
5538,-0.00288371,0.000565733,-0.0044375,7.59479e-10,452.356
5539,-0.00394157,0.000551889,-0.00444651,7.26213e-10,442.227
5540,-0.000566505,0.00283492,-0.00443749,8.25926e-10,508.325
5541,-0.000561269,0.00395578,-0.00426406,1.22765e-09,522.909
5542,-0.00174418,0.002761,-0.0044375,6.49918e-10,502.047
5543,-0.00172597,0.00372707,-0.00426418,9.56787e-10,515.226
5544,-0.00279002,0.00273734,-0.00440393,4.9749e-10,493.248
5545,-0.00343465,0.00258748,-0.00440683,2.45825e-10,485.128
5546,-0.00261724,0.00341556,-0.004284,3.30777e-10,504.182
5547,-0.000576182,0.00172854,-0.00388747,6.84392e-10,480.711
5548,-0.00177751,0.00172855,-0.0038875,6.30782e-10,475.925
5549,-0.00177752,0.000576189,-0.00388748,6.30769e-10,453.967
5550,-0.000576178,0.000576168,-0.00388741,6.84376e-10,458.64
5551,-0.00281093,0.00169292,-0.0038875,4.95158e-10,468.205
5552,-0.00373921,0.00166961,-0.00390666,5.25202e-10,460.62
5553,-0.00288371,0.000565733,-0.0038875,5.77204e-10,446.336
5554,-0.00395226,0.000564676,-0.00389704,5.90888e-10,437.61
5555,-0.000566343,0.00288671,-0.00378056,8.86399e-10,499.025
5556,-0.000549098,0.00392423,-0.00327543,1.34366e-09,509.617
5557,-0.00174508,0.00280535,-0.00378101,6.95836e-10,493.552
5558,-0.0017035,0.00369729,-0.00331856,9.86476e-10,502.937
5559,-0.00278093,0.00276526,-0.00371042,4.8811e-10,485.36
5560,-0.00344141,0.00259493,-0.00374156,2.27782e-10,477.823
5561,-0.00261891,0.00339433,-0.0033924,3.22003e-10,493.297
5562,-0.000576184,0.00172856,-0.00299603,1.88444e-09,467.967
5563,-0.00177751,0.00172857,-0.00299605,1.73685e-09,464.457
5564,-0.00177752,0.000576207,-0.00299603,1.7368e-09,443.469
5565,-0.00057618,0.000576185,-0.00299598,1.88437e-09,446.913
5566,-0.00281093,0.00169293,-0.00299605,1.36341e-09,458.427
5567,-0.00372803,0.00166988,-0.00299605,1.3406e-09,452.25
5568,-0.00288372,0.000565745,-0.00299605,1.58933e-09,437.53
5569,-0.00394635,0.000557612,-0.00299605,1.56602e-09,430.115
5570,-0.000566716,0.00283563,-0.00280147,1.73514e-09,484.863
5571,-0.000544318,0.00389102,-0.00212521,1.66902e-09,495.205
5572,-0.00174761,0.00276107,-0.00280196,1.36075e-09,480.484
5573,-0.00170576,0.00367826,-0.00219759,1.33987e-09,489.89
5574,-0.00278101,0.0027243,-0.00273467,9.48004e-10,474.179
5575,-0.00344786,0.00256657,-0.00278659,4.73085e-10,467.787
5576,-0.00261857,0.00339147,-0.00229884,4.76582e-10,482.026
5577,-0.000576182,0.00172859,-0.00168815,1.88442e-09,454.881
5578,-0.00177751,0.0017286,-0.00168816,1.7368e-09,452.277
5579,-0.00177752,0.000576232,-0.00168815,1.73677e-09,432.492
5580,-0.000576176,0.00057621,-0.0016881,1.88439e-09,435.144
5581,-0.00281483,0.00169769,-0.00166911,1.4013e-09,447.447
5582,-0.00373279,0.00168062,-0.00161335,1.47888e-09,442.113
5583,-0.00288372,0.000565773,-0.00168817,1.58928e-09,427.676
5584,-0.00395119,0.0005669,-0.00166705,1.62128e-09,421.251
5585,-0.000566716,0.00283566,-0.00149358,1.73511e-09,471.583
5586,-0.00051891,0.00388674,-0.000839689,1.58743e-09,482.594
5587,-0.00174761,0.0027611,-0.00149408,1.36073e-09,468.056
5588,-0.00166302,0.00369057,-0.000904265,1.3252e-09,478.23
5589,-0.00278528,0.00271837,-0.00140817,9.81953e-10,462.919
5590,-0.00345718,0.00255298,-0.00140229,5.36821e-10,456.795
5591,-0.00260299,0.00339885,-0.00100139,4.82779e-10,471.247
5592,-0.000576182,0.00172859,-0.000322923,2.04969e-09,445.435
5593,-0.00177751,0.0017286,-0.00032294,1.88914e-09,443.316
5594,-0.00177752,0.000576235,-0.000322923,1.88909e-09,424.489
5595,-0.000576177,0.000576215,-0.00032287,2.04964e-09,426.742
5596,-0.00281168,0.00169166,-0.000285414,1.48043e-09,439.119
5597,-0.00372358,0.00166971,-0.000189612,1.38411e-09,434.49
5598,-0.00288372,0.000565777,-0.000322951,1.72868e-09,420.268
5599,-0.00394564,0.000563358,-0.000290704,1.70724e-09,414.366
5600,-0.000566716,0.00283566,-0.000128359,1.88732e-09,461.59
5601,-0.000502993,0.00385445,0.000393766,1.44169e-09,473.375
5602,-0.00174761,0.00276111,-0.000128853,1.4801e-09,458.576
5603,-0.00163759,0.00368898,0.000328938,1.34869e-09,469.844
5604,-0.00277505,0.00271492,-5.34242e-05,1.00062e-09,454.417
5605,-0.00345266,0.00255051,-1.08338e-05,4.85795e-10,449
5606,-0.00257986,0.00340815,0.000244302,5.03199e-10,463.749
5607,-0.000576182,0.00172857,0.0013192,2.68232e-09,439.05
5608,-0.00177751,0.00172857,0.00131918,2.47222e-09,437.169
5609,-0.00177752,0.000576207,0.0013192,2.47216e-09,419.02
5610,-0.000576178,0.000576187,0.00131925,2.68226e-09,421.072
5611,-0.00280897,0.00168745,0.00133759,1.89836e-09,433.395
5612,-0.00372569,0.00166435,0.00137613,1.74599e-09,429.326
5613,-0.00288371,0.00056575,0.00131917,2.26222e-09,415.102
5614,-0.00394475,0.000562194,0.00133205,2.22301e-09,409.599
5615,-0.000565505,0.00281975,0.00141542,2.22883e-09,455.021
5616,-0.000510246,0.00385625,0.00162479,1.44324e-09,468.392
5617,-0.00174738,0.00274331,0.00141243,1.73504e-09,452.261
5618,-0.00164067,0.00369093,0.00159964,1.41759e-09,464.947
5619,-0.00277552,0.00270555,0.00143855,1.17788e-09,448.795
5620,-0.0034539,0.00254804,0.00144909,5.87176e-10,443.954
5621,-0.00258451,0.00340768,0.00155971,5.53543e-10,458.846
5622,-0.000576182,-0.00172854,-0.00443748,9.00515e-10,413.94
5623,-0.00177751,-0.00172855,-0.0044375,8.29976e-10,410.742
5624,-0.00177751,-0.000576175,-0.00443747,8.29979e-10,435.52
5625,-0.000576193,-0.000576182,-0.00443742,9.00473e-10,439.868
5626,-0.00281093,-0.00169292,-0.0044375,6.51524e-10,406.467
5627,-0.00371829,-0.00167014,-0.0044558,6.02294e-10,401.164
5628,-0.00288371,-0.000565733,-0.0044375,7.59479e-10,428.729
5629,-0.00394157,-0.000551889,-0.00444651,7.26213e-10,420.387
5630,-0.000566505,-0.00283492,-0.00443749,8.25926e-10,392.21
5631,-0.000561269,-0.00395578,-0.00426406,1.22765e-09,372.41
5632,-0.00174418,-0.002761,-0.0044375,6.49918e-10,391.114
5633,-0.00172597,-0.00372707,-0.00426418,9.56787e-10,373.851
5634,-0.00279002,-0.00273734,-0.00440393,4.9749e-10,387.369
5635,-0.00343465,-0.00258748,-0.00440683,2.45825e-10,386.715
5636,-0.00261724,-0.00341556,-0.004284,3.30777e-10,376.296
5637,-0.000576182,-0.00172854,-0.00388747,6.84392e-10,409.893
5638,-0.00177751,-0.00172855,-0.0038875,6.30782e-10,406.903
5639,-0.00177751,-0.000576175,-0.00388747,6.30784e-10,430.037
5640,-0.000576193,-0.000576182,-0.00388741,6.8436e-10,433.834
5641,-0.00281093,-0.00169292,-0.0038875,4.95158e-10,402.89
5642,-0.00373921,-0.00166961,-0.00390666,5.25202e-10,397.928
5643,-0.00288371,-0.000565733,-0.0038875,5.77204e-10,423.994
5644,-0.00395226,-0.000564676,-0.00389704,5.90888e-10,416.232
5645,-0.000566343,-0.00288671,-0.00378056,8.86399e-10,387.742
5646,-0.000549098,-0.00392423,-0.00327543,1.34366e-09,368.465
5647,-0.00174508,-0.00280535,-0.00378101,6.95836e-10,386.803
5648,-0.0017035,-0.00369729,-0.00331856,9.86476e-10,370.081
5649,-0.00278093,-0.00276526,-0.00371042,4.8811e-10,383.273
5650,-0.00344141,-0.00259493,-0.00374156,2.27782e-10,383.063
5651,-0.00261891,-0.00339433,-0.0033924,3.22003e-10,372.336
5652,-0.000576184,-0.00172856,-0.00299603,1.88444e-09,403.432
5653,-0.00177751,-0.00172857,-0.00299605,1.73685e-09,400.774
5654,-0.00177751,-0.000576179,-0.00299602,1.73688e-09,421.85
5655,-0.000576195,-0.000576185,-0.00299597,1.88437e-09,424.934
5656,-0.00281093,-0.00169293,-0.00299605,1.36341e-09,397.189
5657,-0.00372803,-0.00166988,-0.00299605,1.3406e-09,392.622
5658,-0.00288372,-0.000565731,-0.00299604,1.58936e-09,416.789
5659,-0.00394635,-0.000557597,-0.00299604,1.56606e-09,410.046
5660,-0.000566716,-0.00283563,-0.00280147,1.73514e-09,383.111
5661,-0.000544318,-0.00389102,-0.00212521,1.66902e-09,363.499
5662,-0.00174761,-0.00276107,-0.00280196,1.36075e-09,382.119
5663,-0.00170576,-0.00367826,-0.00219759,1.33987e-09,364.972
5664,-0.00278101,-0.0027243,-0.00273467,9.48004e-10,378.893
5665,-0.00344786,-0.00256657,-0.00278659,4.73085e-10,378.627
5666,-0.00261857,-0.00339147,-0.00229884,4.76582e-10,367.075
5667,-0.000576182,-0.00172859,-0.00168815,1.88442e-09,395.34
5668,-0.00177751,-0.0017286,-0.00168816,1.7368e-09,393.009
5669,-0.00177751,-0.000576176,-0.00168814,1.73694e-09,412.55
