x_m,y_m,z_m,volume_m3,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa
0.11179191688,0.0,-0.586034671139,0.000325483782015,1.66113721334,4.05918592314e-20,0.339248986148,300.138310436,99999.1397925
0.0623618656786,-9.40319434933e-20,-0.593333764995,0.0003254931611,1.71468579321,8.90650410267e-14,0.24847280283,300.086733803,99999.0811786
0.0124945414716,-2.69639307234e-18,-0.596471031886,0.000325486470255,1.74837352448,-2.98466609411e-14,0.141889702724,300.048058374,99999.0455395
-0.0374603657646,9.40323008154e-20,-0.595424761175,0.00032548696742,1.76020157127,-5.63078825974e-20,0.0235641548646,300.021501823,99999.035575
-0.0871533230566,0.0,-0.590202182246,0.000325499590375,1.74852694953,3.07454589906e-14,-0.101824073082,300.006271457,99999.0539051
-0.136235279197,-8.67437529411e-19,-0.580839539015,0.0003254923913,1.71322255524,-1.23531621696e-13,-0.228071654304,300.001414701,99999.1008851
-0.18436013238,-9.40327583172e-20,-0.567402573491,0.00032548233315,1.65734681355,-6.22200206308e-14,-0.346373005955,300.001152618,99999.1711437
-0.231192261785,-9.61453301881e-19,-0.549986119282,0.000325498569,1.58309685184,-6.31551013904e-14,-0.452319885998,300.000969909,99999.2615198
-0.276403449329,0.0,-0.528711763529,0.00032549374935,1.49282051986,-8.76785728285e-20,-0.543316352675,300.000849103,99999.3692299
-0.319675415255,-1.92294515906e-18,-0.503728498659,0.0003254916394,1.38916999526,1.33234294611e-13,-0.616988681141,300.000777677,99999.4910532
-0.360705633869,-3.65778980341e-18,-0.475212093726,0.0003254946711,1.27518928455,-1.38580187564e-13,-0.671395952179,300.000745171,99999.6234593
-0.399205548182,9.40328098216e-20,-0.443361649837,0.0003254939901,1.1542418187,0.0,-0.705083573831,300.000742728,99999.7626178
-0.43490492591,0.0,-0.408402524318,0.0003254852012,1.02990965075,-1.54329101437e-13,-0.717172205593,300.000762531,99999.904512
-0.467553580792,-9.40326101588e-20,-0.370578635581,0.0003254968376,0.905882405772,4.968611117e-13,-0.707409287023,300.000797655,100000.04502
-0.496922873104,-8.67447437198e-19,-0.330155015873,0.0003254886736,0.785857908684,-1.80151680945e-13,-0.676190537141,300.000841815,100000.179995
-0.522806758932,9.40326651831e-20,-0.287415599537,0.0003254927708,0.673503688133,-1.99113328757e-13,-0.624506048366,300.000889327,100000.305462
-0.545023391043,0.0,-0.242660129016,0.0003254904247,0.572291810025,2.24404814972e-13,-0.553933865577,300.000935135,100000.417685
-0.563416919654,-9.40326283308e-20,-0.196202905631,0.00032548698335,0.485412266957,-1.29663709555e-13,-0.466594305953,300.000975018,100000.513339
-0.577859334902,0.0,-0.148369107371,0.0003254990226,0.415645095656,3.10011073838e-13,-0.364707317542,300.001005615,100000.589894
-0.588247927419,3.65782078069e-18,-0.0994939804917,0.000325491827395,0.365697217682,-1.94755294143e-13,-0.250376715344,300.001024633,100000.644762
-0.594509595827,0.0,-0.0499219431495,0.00032548681251,0.338393838852,-6.65137265943e-14,-0.131433465972,300.001030516,100000.672336
-0.596601447154,0.0,0.0,0.0003254900515,0.323835835188,0.0,0.000141491632164,300.001039234,100000.679314
-0.594509595827,0.0,0.0499219431495,0.00032548681251,0.335436047788,6.68446435359e-14,0.132071667861,300.001039245,100000.671772
-0.588247927419,-3.65782110786e-18,0.0994939804917,0.000325491827395,0.36377896751,-1.95363138314e-13,0.250342312558,300.001033778,100000.644144
-0.577859334902,0.0,0.148369107371,0.0003254990226,0.414307619676,-6.18845410279e-21,0.364471200001,300.001014588,100000.589173
-0.563416919654,9.40326482149e-20,0.196202905631,0.00032548698335,0.48443720905,1.29893045374e-13,0.466097675187,300.000983748,100000.512749
-0.545023391043,0.0,0.242660129016,0.0003254904247,0.571525179406,1.12358888946e-13,0.553277846408,300.000943634,100000.417262
-0.522806758932,-9.40328485979e-20,0.287415599537,0.0003254927708,0.672837042429,-1.99339329226e-13,0.623765130731,300.000897647,100000.30521
-0.496922873104,8.67447437198e-19,0.330155015873,0.0003254886736,0.785221881534,1.80322576248e-13,0.675419614063,300.000850019,100000.179908
-0.467553580792,9.40324670923e-20,0.370578635581,0.0003254968376,0.905237267526,1.6575494005e-13,0.706651998502,300.000805806,100000.04508
-0.43490492591,0.0,0.408402524318,0.0003254852012,1.02923522835,-4.63315783682e-13,0.716460478897,300.000770692,99999.904696
-0.399205548182,-9.4033235985e-20,0.443361649837,0.0003254939901,1.15353026276,0.0,0.704439476446,300.000750962,99999.7629022
-0.360705633869,3.65778938086e-18,0.475212093726,0.0003254946711,1.27444026247,3.03964515366e-19,0.670834098581,300.00075355,99999.6238222
-0.319675415255,1.92294469169e-18,0.503728498659,0.0003254916394,1.38838742958,-1.33305373943e-13,0.616518145818,300.000786278,99999.4914746
-0.276403449329,0.0,0.528711763529,0.00032549374935,1.49201046109,2.58532447455e-13,0.542942220944,300.000858016,99999.3696924
-0.231192261785,9.61453564141e-19,0.549986119282,0.000325498569,1.58226619548,-1.895548599e-13,0.452044550185,300.00097924,99999.2620077
-0.18436013238,9.4032980138e-20,0.567402573491,0.00032548233315,1.65650226659,6.22487324699e-14,0.346197184044,300.001162499,99999.171643
-0.136235279197,8.67437529411e-19,0.580839539015,0.0003254923913,1.71237142033,2.07615535101e-20,0.227995145658,300.001425292,99999.1013836
-0.0871533230566,0.0,0.590202182246,0.000325499590375,1.74767650339,9.22798530989e-14,0.10183410678,300.00626526,99999.0543862
-0.0374603657646,-9.40328887665e-20,0.595424761175,0.00032548696742,1.75936620854,5.62715670504e-20,-0.0234849788792,300.021501893,99999.036006
0.0124945414716,2.69639216225e-18,0.596471031886,0.000325486470255,1.7475577061,-2.98613952919e-14,-0.141752987039,300.048088372,99999.0459113
0.0623618656786,9.40326955325e-20,0.593333764995,0.0003254931611,1.71389438605,8.91084810789e-14,-0.248291051439,300.086817297,99999.08148
0.11179191688,0.0,0.586034671139,0.000325483782015,1.66037423317,5.9589582877e-14,-0.339035343935,300.138470548,99999.1400136
0.160437622544,8.6744091744e-19,0.574625074559,0.00032549112,1.58942558009,6.03205618637e-14,-0.410723035649,300.2036853,99999.217618
0.207958655604,-9.403226686e-20,0.559184989144,0.00032549724615,1.50361696836,-1.85054253779e-13,-0.460954951673,300.283057264,99999.3092429
0.254021168113,-9.61457602808e-19,0.539822385225,0.0003254970247,1.40538202705,-2.55306164565e-13,-0.488173287629,300.377193631,99999.4089202
0.298301137707,1.92298916485e-18,0.516672814001,0.0003254834486,1.29688830297,1.47862615398e-20,-0.491644933559,300.486923988,99999.5099622
0.340489312679,0.0,0.489899658909,0.0003254977392,1.17991729475,-2.85970552091e-13,-0.471414898409,300.613680062,99999.6048803
0.38028896848,-8.67442960584e-19,0.459689472417,0.00032549035335,1.05640871995,3.11845857437e-13,-0.428735962559,300.76092104,99999.6861517
0.417420252857,0.0,0.426256286017,0.00032547518555,0.927265103035,1.7465830079e-13,-0.365334886235,300.93727752,99999.7443953
0.451624159734,0.0,0.389832927636,0.0003254987962,0.798346397752,4.03538878649e-13,-0.288624994388,301.190264811,99999.7748712
0.482661644596,-9.61453652632e-19,0.350674142533,0.0003254985168,0.653858695812,-9.92431486346e-13,-0.20847854992,302.299047151,99999.7588212
0.510312753922,-2.79042595367e-18,0.309055963745,0.0003254861738,0.484779723657,6.89767790078e-13,-0.127954436354,303.871984808,99999.7340991
0.534383682413,9.40332819698e-20,0.265270110986,0.00032549363315,0.29050192212,-8.2001961176e-13,-0.0306254840396,304.842579024,99999.7411509
0.554707017824,2.79042132421e-18,0.219623658134,0.0003254868927,0.0676411291353,1.13496752892e-12,0.064135264265,304.428970581,99999.7387314
0.571139500462,-2.88442835539e-18,0.172437301581,0.00032548990965,-0.0654194391567,-3.35542630066e-13,0.120435326642,303.602926476,99999.7323163
0.583565522871,9.61441404317e-19,0.124040350675,0.0003255030405,-0.123576572709,1.34225602639e-13,0.127304762354,303.123029641,99999.7444598
0.591897737945,-2.69637447822e-18,0.0747736433408,0.00032548875407,-0.174921206021,-1.23247614117e-13,0.0908955836951,302.816930973,99999.761129
0.596078940279,1.87710982114e-18,0.0249831518062,0.00032549248571,-0.227909476003,1.55604903589e-13,0.0362551450073,302.631504339,99999.7723808
0.661785316247,1.57777768452e-18,-0.0277370569269,0.000368654698455,-0.289021473314,1.05188011907e-13,-0.0167955183516,302.336928899,99999.7707255
0.657143341605,8.60129752069e-19,-0.0830156086479,0.000368640936025,-0.207901068894,-2.38367046959e-13,-0.0403076589139,302.527172593,99999.7564382
0.647892489515,0.0,-0.137713153053,0.0003686643744,-0.0968754830414,0.0,-0.047089842408,302.837796154,99999.7429996
0.634096254197,0.0,-0.191445191776,0.0003686502773,0.1344619695,-6.40908500625e-13,0.00980450678146,303.383648487,99999.7385463
0.615852725757,0.0,-0.243833314543,0.00036865188245,0.345200271857,-1.99886224249e-13,0.0763264240723,303.607120838,99999.7394379
0.593289610683,7.65871448186e-19,-0.294510917354,0.0003686575814,0.540574261697,-5.66028237984e-13,0.137142389636,303.208745096,99999.7532503
0.566564795665,0.0,-0.343123006471,0.0003686502558,0.711498132369,-2.20953871564e-13,0.18576414039,302.216827651,99999.7521916
0.535865846191,0.0,-0.389329111391,0.00036866642005,0.86096730932,1.8409062265e-13,0.216493885899,301.279074511,99999.7414702
0.501407296495,3.25186335312e-18,-0.432804935584,0.0003686656993,0.982152963651,0.0,0.239067463779,300.747880885,99999.7123096
0.463432731264,3.25208332219e-18,-0.473243009066,0.0003686394024,1.08360405196,1.49783971722e-13,0.256605431653,300.545552131,99999.6553282
0.422208945686,-8.60106495795e-19,-0.510361385321,0.000368651999,1.17731974061,2.81771562658e-13,0.262807483476,300.394193634,99999.5770539
0.378021825629,-9.42232124432e-20,-0.54390132073,0.0003686671079,1.26436213219,-1.34684380449e-13,0.254197859477,300.274946474,99999.4832409
0.331183537792,-9.42231517996e-20,-0.573625792373,0.00036864269915,1.34583984265,2.85334490985e-20,0.229714780691,300.183127601,99999.3832705
0.282022543421,9.42229175157e-20,-0.599327174779,0.0003686647959,1.42058951026,-1.27189592525e-13,0.189349152726,300.115167395,99999.2853995
0.230881846931,0.0,-0.620824760111,0.0003686598361,1.48670076708,6.25547994674e-14,0.134512987966,300.067386211,99999.1969596
0.178122473859,8.60110628861e-19,-0.637966468551,0.000368649982,1.54182927885,-6.19461574093e-14,0.0677503616933,300.035863705,99999.1235573
0.124114996262,0.0,-0.650633678361,0.000368648481685,1.58384574001,-1.23481661646e-13,-0.00755655907818,300.016668728,99999.069155
0.069236278327,0.0,-0.658737551059,0.0003686614165,1.61122243921,3.09695103316e-14,-0.0876076239806,300.006171791,99999.0360574
0.0138717690963,0.0,-0.662220652553,0.000368648845735,1.62323578631,2.34606600472e-14,-0.168594257884,300.001267665,99999.0251674
-0.0415892145498,2.48609645099e-18,-0.661058931887,0.000368651876655,1.6199435682,2.38680463093e-14,-0.247068795,299.999511838,99999.0362675
-0.0967601447783,0.0,-0.655260632697,0.00036866866454,1.60201527543,-6.43022919476e-14,-0.320248400515,299.999174439,99999.0682946
-0.15125271494,0.0,-0.644865834698,0.00036865478845,1.56989671383,1.26756024079e-13,-0.388720903977,299.999199599,99999.1215893
-0.204682063349,9.42232842042e-20,-0.629948026088,0.00036863762455,1.52286891392,1.89221509299e-13,-0.454829806663,299.999243785,99999.1962154
-0.256676496504,8.60083457609e-19,-0.61061192802,0.0003686627874,1.46197362534,2.03594278326e-19,-0.514640279438,299.999304982,99999.2893539
-0.306871891651,-1.62596454147e-18,-0.586992062285,0.00036865788155,1.38910566514,1.2830231413e-13,-0.565211109331,299.999380816,99999.3980321
-0.354913678444,0.0,-0.559254741733,0.00036864979875,1.30642201009,2.62133296222e-13,-0.604150458174,299.999468708,99999.5188617
-0.40046643661,0.0,-0.527594578179,0.00036866301355,1.21633218949,-1.35055264464e-13,-0.629630552376,299.999565815,99999.6481916
-0.443210272772,1.62598393704e-18,-0.492233764673,0.00036865333015,1.12143408268,0.0,-0.640349461999,299.999669104,99999.7821781
-0.482844564298,-2.39192760719e-18,-0.453421095825,0.00036864313135,1.02444443345,6.12713525711e-20,-0.635498902718,299.99977543,99999.9169663
-0.519092609193,0.0,-0.411427920533,0.0003686601726,0.928093989874,1.56457095821e-13,-0.614789086443,299.999881625,100000.048699
-0.551699398146,-1.62596955012e-18,-0.366547898163,0.00036865669915,0.835088293228,0.0,-0.578526757436,299.999984475,100000.173509
-0.580436515778,-3.25192425907e-18,-0.319097443323,0.000368658554,0.748158814713,0.0,-0.527457678425,300.000080807,100000.287836
-0.605102014738,0.0,-0.269408403074,0.00036865558395,0.669860470003,-2.02376701105e-13,-0.462762842229,300.000167704,100000.388464
-0.625522785145,1.72023592083e-18,-0.217830391052,0.00036864655815,0.602560399734,2.28313282836e-13,-0.386067639398,300.000242514,100000.472626
-0.641557142253,-4.01771262604e-18,-0.164723762415,0.0003686662497,0.548351618714,-2.63986477034e-13,-0.299109181252,300.00030305,100000.538325
-0.653090731718,0.0,-0.110460985241,0.0003686544923,0.508927193679,1.57741206524e-13,-0.203605892772,300.000347565,100000.583983
-0.66004282397,0.0,-0.0554246074419,0.000368645566635,0.486950570233,-1.97442149407e-13,-0.105320081897,300.000373503,100000.606229
-0.662365552956,0.0,0.0,0.00036865333374,0.474095940178,1.14464544144e-13,-0.000613748765396,300.000385111,100000.611037
-0.66004282397,0.0,0.0554246074419,0.000368645566635,0.483867200285,-2.97987632438e-13,0.105252130362,300.000374998,100000.605733
-0.653090731718,0.0,0.110460985241,0.0003686544923,0.506756829937,1.58334252558e-13,0.202883270412,300.00034881,100000.583739
-0.641557142253,4.01771327894e-18,0.164723762415,0.0003686662497,0.546684660239,-2.64676527409e-13,0.298639548918,300.000304101,100000.537806
-0.625522785145,-1.72023494923e-18,0.217830391052,0.00036864655815,0.601291122448,2.2873533206e-13,0.385501804615,300.000243496,100000.472177
-0.605102014738,0.0,0.269408403074,0.00036865558395,0.668870944245,2.02652651009e-13,0.462159003663,300.000168645,100000.38809
-0.580436515778,3.25192315738e-18,0.319097443323,0.000368658554,0.747350898884,0.0,0.526828637325,300.000081743,100000.287562
-0.551699398146,1.62597004673e-18,0.366547898163,0.00036865669915,0.83439183646,0.0,0.577883382258,299.999985429,100000.173358
-0.519092609193,0.0,0.411427920533,0.0003686601726,0.927461803624,-1.56566470666e-13,0.614146421141,299.999882607,100000.048676
-0.482844564298,2.39192776261e-18,0.453421095825,0.00036864313135,1.02384560616,-1.47533361177e-13,0.634870080272,299.999776444,99999.9170661
-0.443210272772,-1.62598337268e-18,0.492233764673,0.00036865333015,1.12084941861,0.0,0.639744929926,299.999670147,99999.7823917
-0.40046643661,0.0,0.527594578179,0.00036866301355,1.21575064869,-4.05359131223e-13,0.629058240483,299.999566884,99999.6485056
-0.354913678444,0.0,0.559254741733,0.00036864979875,1.30583805448,2.62247958118e-13,0.603615853957,299.999469796,99999.5192605
-0.306871891651,1.6259645676e-18,0.586992062285,0.00036865788155,1.38851742687,-1.28354602831e-13,0.564717425453,299.999381915,99999.3984985
-0.256676496504,-8.60083381195e-19,0.61061192802,0.0003686627874,1.4613817357,-2.53446425641e-13,0.514188654042,299.999306084,99999.2898704
-0.204682063349,-9.42233590782e-20,0.629948026088,0.00036863762455,1.5222755598,6.30969371816e-14,0.454419252604,299.999244881,99999.1967635
-0.15125271494,0.0,0.644865834698,0.00036865478845,1.56930587494,-1.01331673528e-20,0.388348456006,299.999200679,99999.1221512
-0.0967601447783,0.0,0.655260632697,0.00036866866454,1.60142867973,-6.43238523373e-14,0.319906753262,299.999175494,99999.0688485
-0.0415892145498,-2.48609608449e-18,0.661058931887,0.000368651876655,1.61935905345,-7.95930958644e-15,0.246774861907,299.99951204,99999.0368083
0.0138717690963,0.0,0.662220652553,0.000368648845735,1.62265486424,2.34698976765e-14,0.168349758736,300.0012674,99999.0256814
0.069236278327,0.0,0.658737551059,0.0003686614165,1.61064611164,3.09812830605e-14,0.087413233604,300.006173905,99999.0365325
0.124114996262,0.0,0.650633678361,0.000368648481685,1.58327490454,-6.17637468645e-14,0.00741110099426,300.016679842,99999.0695783
0.178122473859,-8.6011087267e-19,0.637966468551,0.000368649982,1.54126443232,6.19692467763e-14,-0.067850190961,300.035895202,99999.1239159
0.230881846931,0.0,0.620824760111,0.0003686598361,1.48614175616,-6.25784998299e-14,-0.134572738136,300.067454736,99999.1972418
0.282022543421,-9.42228009606e-20,0.599327174779,0.0003686647959,1.42003561454,1.27239343903e-13,-0.189376493448,300.115294695,99999.2855966
0.331183537792,9.42230503656e-20,0.573625792373,0.00036864269915,1.34529006662,-2.85933928755e-20,-0.229719027956,300.183339539,99999.3833783
0.378021825629,9.42232452416e-20,0.54390132073,0.0003686671079,1.26381651366,-4.04226961768e-13,-0.254189443397,300.275271228,99999.4832633
0.422208945686,8.6010611814e-19,0.510361385321,0.000368651999,1.17677901019,2.81899071113e-13,-0.262795973855,300.394658645,99999.5770034
0.463432731264,-3.25208380343e-18,0.473243009066,0.0003686394024,1.0830759157,-1.49854757263e-13,-0.25660042939,300.546178643,99999.6552337
0.501407296495,-3.25186328743e-18,0.432804935584,0.0003686656993,0.981641068769,0.0,-0.23906879089,300.748650579,99999.7121982
0.535865846191,0.0,0.389329111391,0.00036866642005,0.860526108066,5.52515963489e-13,-0.216487725087,301.279333319,99999.7413926
0.566564795665,0.0,0.343123006471,0.0003686502558,0.71116444338,-2.21023892416e-13,-0.185777630733,302.217482723,99999.7521412
0.593289610683,-7.65871448186e-19,0.294510917354,0.0003686575814,0.540317600598,2.15152768017e-20,-0.137214283964,303.210590807,99999.7532141
0.615852725757,0.0,0.243833314543,0.00036865188245,0.345112640352,1.99559947453e-13,-0.0764599137588,303.612521119,99999.7394308
0.634096254197,0.0,0.191445191776,0.0003686502773,0.135022585087,6.38177013709e-13,-0.0101383326304,303.390670253,99999.7384995
0.647892489515,0.0,0.137713153053,0.0003686643744,-0.0957386308347,-3.62149993076e-13,0.0466692925279,302.844457096,99999.7429042
0.657143341605,-8.60129106984e-19,0.0830156086479,0.000368640936025,-0.206711008752,3.25678482236e-21,0.040103476306,302.53209561,99999.7561962
0.661785316247,-1.67417820244e-18,0.0277370569269,0.000368654698455,-0.288444758066,1.05224794858e-13,0.0167152659798,302.338974669,99999.7706174
0.728813038966,0.0,-0.0305462701672,0.000414163547055,-0.296225293677,0.0,0.00260090630233,302.247073937,99999.7884572
0.723700781463,-9.43819838803e-20,-0.0914234924963,0.000414144520225,-0.168586514474,4.10365150267e-13,0.0120911243417,302.480193494,99999.7767763
