cell_id,x_m,y_m,z_m,volume_m3,UMean_x,UMean_y,UMean_z,translationalT,internalT,overallT,p,rhoNMean,rhoMMean,dsmcRhoNMean,momentumMean_x,momentumMean_y,momentumMean_z,linearKEMean,internalEMean,iDofMean
4552,0.0125,-0.0225,0.0325,1.25e-07,1948.561833,0.7398301618,2.43932576,298.0358727,296.1924456,297.2985018,0.4112198783,9.9936e+19,4.7931936e-06,12.492,0.009339834106,3.546149196e-06,1.169216062e-05,9.716467522,0.4086763796,1.99872e+20
4553,0.0175,-0.0225,0.0325,1.25e-07,1951.745402,-1.793331806,3.888463338,293.1135322,298.8604338,295.4122929,0.4019353254,9.932e+19,4.76131904e-06,12.415,0.009292882545,-8.538624874e-06,1.851421453e-05,9.671617031,0.4098158307,1.9864e+20
4554,0.0225,-0.0225,0.0325,1.25e-07,1953.068146,1.870272165,5.348096058,292.6394827,295.6638717,293.8492383,0.4007357949,9.9184e+19,4.75706048e-06,12.398,0.009290863293,8.896997801e-06,2.54412164e-05,9.674024618,0.4048773445,1.98368e+20
4555,0.0275,-0.0225,0.0325,1.25e-07,1951.308546,1.703194794,7.021228592,292.7048151,297.5927029,294.6599702,0.4026680605,9.964e+19,4.77958848e-06,12.455,0.009326451847,8.140570219e-06,3.355858329e-05,9.703519431,0.4093922284,1.9928e+20
4556,0.0325,-0.0225,0.0325,1.25e-07,1951.533227,2.270125569,3.160179041,294.8879479,298.4442766,296.3104794,0.4043685133,9.932e+19,4.76274896e-06,12.415,0.009294662849,1.081203819e-05,1.505113944e-05,9.676010518,0.4092451703,1.9864e+20
4557,0.0375,-0.0225,0.0325,1.25e-07,1946.78293,2.977033516,-0.4426795787,291.5209648,296.9167387,293.6792744,0.4008140682,9.9584e+19,4.77502496e-06,12.448,0.009295937081,1.421540934e-05,-2.113806037e-06,9.649828543,0.4082327528,1.99168e+20
4558,0.0425,-0.0225,0.0325,1.25e-07,1948.176734,4.413498942,-5.003488967,294.7230161,296.5862379,295.4683048,0.4050863783,9.9552e+19,4.77496688e-06,12.444,0.009302479383,2.107431127e-05,-2.38914941e-05,9.669172797,0.4076473109,1.99104e+20
4559,0.0475,-0.0225,0.0325,1.25e-07,1948.643332,2.648605282,-9.661724995,297.4574265,300.1660806,298.5408882,0.4126887368,1.00488e+20,4.8191264e-06,12.561,0.009390758525,1.276396364e-05,-4.656107399e-05,9.768894429,0.4164466898,2.00976e+20
4560,-0.0475,-0.0175,0.0325,1.25e-07,1958.166567,-5.129486445,-1.460413178,299.7419845,303.0939103,301.0827548,0.4150306266,1.00288e+20,4.81401024e-06,12.536,0.009426633905,-2.469340027e-05,-7.030443996e-06,9.852074082,0.4196717911,2.00576e+20
4561,-0.0425,-0.0175,0.0325,1.25e-07,1958.69074,-2.249781099,-0.9203748332,304.0640736,295.706512,300.7210489,0.4239033703,1.00976e+20,4.8471144e-06,12.622,0.00949399809,-1.090494636e-05,-4.461162108e-06,9.933772447,0.4122518836,2.01952e+20
4562,-0.0375,-0.0175,0.0325,1.25e-07,1959.063316,-2.694561712,-1.205579596,303.8783958,291.5476734,298.9461069,0.4204894986,1.00224e+20,4.80981616e-06,12.528,0.009422734395,-1.296034647e-05,-5.798616223e-06,9.860621849,0.4034269519,2.00448e+20
4563,-0.0325,-0.0175,0.0325,1.25e-07,1959.496315,-3.211062226,2.752956086,300.5058283,290.4587121,296.4869818,0.4174823065,1.00624e+20,4.82195504e-06,12.578,0.009448603131,-1.548359768e-05,1.327463047e-05,9.8835181,0.403524197,2.01248e+20
4564,-0.0275,-0.0175,0.0325,1.25e-07,1956.703705,0.03734616974,5.727484102,302.0935169,291.0016385,297.6567656,0.4187871226,1.00408e+20,4.81217584e-06,12.551,0.009416002294,1.797163358e-07,2.756166062e-05,9.840422903,0.4034106395,2.00816e+20
4565,-0.0225,-0.0175,0.0325,1.25e-07,1957.96975,-8.262395825,4.386187204,299.0396454,291.9935324,296.2212002,0.4188144012,1.0144e+20,4.8647184e-06,12.68,0.009524971471,-4.0194229e-05,2.13375656e-05,9.953237455,0.408946099,2.0288e+20
4566,-0.0175,-0.0175,0.0325,1.25e-07,1954.738177,-12.22572873,2.183072567,299.9396889,288.6250705,295.4138415,0.4223608371,1.01992e+20,4.89155152e-06,12.749,0.009561702501,-5.980278193e-05,1.067861193e-05,9.979230937,0.4064281285,2.03984e+20
4567,-0.0125,-0.0175,0.0325,1.25e-07,1950.591996,-9.548321351,-3.197934952,300.1923123,292.4423747,297.0923373,0.4211581979,1.01616e+20,4.87401456e-06,12.702,0.00950721379,-4.653865729e-05,-1.558678152e-05,9.904331965,0.4102853354,2.03232e+20
4568,-0.0075,-0.0175,0.0325,1.25e-07,1951.479553,-2.38591994,2.567421436,295.0304274,299.69851,296.8976605,0.4116026175,1.01048e+20,4.84553712e-06,12.631,0.009455966615,-1.156106364e-05,1.244053587e-05,9.843996441,0.4181151492,2.02096e+20
4569,-0.0025,-0.0175,0.0325,1.25e-07,1951.236928,-0.2398427355,5.145478298,295.0545451,307.9990954,300.2323652,0.411049656,1.00904e+20,4.83571648e-06,12.613,0.009435628571,-1.159811469e-06,2.48820742e-05,9.822212093,0.4290831111,2.01808e+20
4570,0.0025,-0.0175,0.0325,1.25e-07,1947.347238,0.5931557369,-1.234405602,294.3847799,304.3956057,298.3891102,0.4058570694,9.9856e+19,4.78825552e-06,12.482,0.00932439616,2.840181231e-06,-5.910649436e-06,9.687708648,0.4196586131,1.99712e+20
4571,0.0075,-0.0175,0.0325,1.25e-07,1945.919396,3.398719951,-5.499803916,299.2771336,301.7971025,300.2851212,0.414221703,1.00248e+20,4.80860192e-06,12.531,0.009357151742,1.634309128e-05,-2.644636767e-05,9.725564584,0.4177095265,2.00496e+20
4572,0.0125,-0.0175,0.0325,1.25e-07,1948.799383,2.927966368,-7.71462447,300.0221647,296.7207895,298.7016146,0.4110774871,9.924e+19,4.76310688e-06,12.405,0.009282339748,1.394621675e-05,-3.674558089e-05,9.661487373,0.4065540845,1.9848e+20
4573,0.0175,-0.0175,0.0325,1.25e-07,1947.42553,5.498890637,-10.92642401,300.5886115,296.536591,298.9678033,0.4120196113,9.928e+19,4.7632192e-06,12.41,0.009276014677,2.619242146e-05,-5.204495265e-05,9.650559665,0.406465469,1.9856e+20
4574,0.0225,-0.0175,0.0325,1.25e-07,1950.948832,4.73027713,-12.42394461,300.1100179,302.1135821,300.9114435,0.4097725064,9.8896e+19,4.74049088e-06,12.362,0.009248455145,2.242383559e-05,-5.88955961e-05,9.636709035,0.4125081882,1.97792e+20
4575,0.0275,-0.0175,0.0325,1.25e-07,1954.325916,3.351090629,-11.08601234,300.1220709,306.6348292,302.7271743,0.4080652115,9.848e+19,4.71844592e-06,12.31,0.009221381147,1.581193991e-05,-5.230874969e-05,9.623206339,0.4169203752,1.9696e+20
4576,0.0325,-0.0175,0.0325,1.25e-07,1955.914157,1.675399706,-9.84036637,300.2108546,304.6342502,301.9802129,0.4080532919,9.8448e+19,4.72225392e-06,12.306,0.009236323294,7.91166283e-06,-4.646870867e-05,9.645042944,0.4140656699,1.96896e+20
4577,0.0375,-0.0175,0.0325,1.25e-07,1957.356918,-0.1926333574,-5.053739345,300.1950585,306.8231446,302.8462929,0.4100875644,9.8944e+19,4.74780704e-06,12.368,0.009293152954,-9.145860102e-07,-2.399417924e-05,9.710200676,0.4191419962,1.97888e+20
4578,0.0425,-0.0175,0.0325,1.25e-07,1954.259683,-1.833712775,-7.548703371,304.8505928,306.7723188,305.6192832,0.4299832375,1.0216e+20,4.90529504e-06,12.77,0.00958622033,-8.994902179e-06,-3.70286172e-05,10.01210481,0.4326937783,2.0432e+20
4579,0.0475,-0.0175,0.0325,1.25e-07,1957.68007,-4.186058671,-5.829060136,299.8206178,304.6294397,301.7441466,0.416894641,1.00712e+20,4.8316608e-06,12.589,0.009458846053,-2.022561559e-05,-2.816404136e-05,9.884163581,0.4235812128,2.01424e+20
4580,-0.0475,-0.0125,0.0325,1.25e-07,1949.18897,-8.624696384,2.136391413,299.291596,300.1204909,299.623154,0.4068368724,9.8456e+19,4.72183152e-06,12.307,0.009203741919,-4.072436324e-05,1.008768031e-05,9.58035782,0.4079636165,1.96912e+20
4581,-0.0425,-0.0125,0.0325,1.25e-07,1955.579346,-4.600481192,-2.024413454,302.2412291,302.0480285,302.1639488,0.413249992,9.9032e+19,4.74946288e-06,12.379,0.009287951515,-2.184981465e-05,-9.614876555e-06,9.701598057,0.4129858317,1.98064e+20
4582,-0.0375,-0.0125,0.0325,1.25e-07,1952.359298,-1.188578192,-4.169794141,304.1763264,303.807529,304.0288074,0.419389898,9.9864e+19,4.78921008e-06,12.483,0.009350258828,-5.692350657e-06,-1.997002013e-05,9.756662244,0.4188814103,1.99728e+20
4583,-0.0325,-0.0125,0.0325,1.25e-07,1948.056626,-0.9483825871,-3.798413102,303.7526861,300.3143377,302.3773467,0.4165914885,9.9336e+19,4.76852416e-06,12.417,0.009289355084,-4.52238528e-06,-1.811282464e-05,9.673018637,0.4118758539,1.98672e+20
4584,-0.0275,-0.0125,0.0325,1.25e-07,1947.178981,1.126743815,-3.492310492,301.1961959,300.6035865,300.9591521,0.4126195588,9.9224e+19,4.764852e-06,12.403,0.009278019663,5.368767522e-06,-1.664034263e-05,9.651943857,0.4118077218,1.98448e+20
4585,-0.0225,-0.0125,0.0325,1.25e-07,1948.451767,5.346094688,-5.769046132,300.1894157,300.5597954,300.3375676,0.4055705691,9.7856e+19,4.70049856e-06,12.232,0.009158694726,2.512931038e-05,-2.711739304e-05,9.531138709,0.4060709701,1.95712e+20
4586,-0.0175,-0.0125,0.0325,1.25e-07,1952.107307,9.45258077,-5.933289616,296.8018732,294.4637825,295.8666369,0.3995514098,9.7504e+19,4.68217104e-06,12.188,0.009140100301,4.425859994e-05,-2.778067681e-05,9.520847003,0.3964038978,1.95008e+20
4587,-0.0125,-0.0125,0.0325,1.25e-07,1949.751809,6.751429979,-0.7652013471,297.513924,298.6885744,297.9837841,0.3933134039,9.5752e+19,4.59429488e-06,11.969,0.008957734751,3.101806018e-05,-3.515560631e-06,9.322755925,0.3948662918,1.91504e+20
4588,-0.0075,-0.0125,0.0325,1.25e-07,1947.568523,4.512396949,-4.379114512,299.5862539,299.1490069,299.4113551,0.396086114,9.576e+19,4.59810928e-06,11.97,0.0089551329,2.074849429e-05,-2.013564707e-05,9.31458755,0.3955080252,1.9152e+20
4589,-0.0025,-0.0125,0.0325,1.25e-07,1946.134281,4.772511572,-2.645193534,304.0150634,297.3339497,301.3426179,0.4027473869,9.5952e+19,4.60682544e-06,11.994,0.008965500913,2.198612772e-05,-1.218594487e-05,9.328223997,0.3938965062,1.91904e+20
4590,0.0025,-0.0125,0.0325,1.25e-07,1946.804392,5.173575802,0.7845010223,303.4890924,296.0175646,300.5004813,0.4111683068,9.8128e+19,4.7107104e-06,12.266,0.009170831696,2.437121733e-05,3.695557124e-06,9.543724665,0.4010458493,1.96256e+20
4591,0.0075,-0.0125,0.0325,1.25e-07,1945.028239,2.913678785,-1.106579126,305.4836328,294.402823,301.0513089,0.4145116028,9.828e+19,4.71491856e-06,12.285,0.009170649743,1.373775818e-05,-5.217430459e-06,9.540376663,0.3994760207,1.9656e+20
4592,0.0125,-0.0125,0.0325,1.25e-07,1941.832649,2.247868674,0.3293138672,304.8905175,293.4819942,300.3271082,0.4092952775,9.7232e+19,4.66465072e-06,12.154,0.009057971062,1.048552223e-05,1.536134168e-06,9.408486923,0.3939800923,1.94464e+20
4593,0.0175,-0.0125,0.0325,1.25e-07,1938.84816,-1.443956076,3.767299679,301.5894295,294.4507808,298.73397,0.4021988935,9.6592e+19,4.63547328e-06,12.074,0.008987478842,-6.693419806e-06,1.7463217e-05,9.316014477,0.3926788098,1.93184e+20
4594,0.0225,-0.0125,0.0325,1.25e-07,1943.444686,-1.309084249,-6.582911269,302.0888717,299.6104646,301.0975089,0.3982603962,9.5488e+19,4.5802712e-06,11.936,0.008901503724,-5.995960883e-06,-3.01515189e-05,9.247283816,0.3949929757,1.90976e+20
4595,0.0275,-0.0125,0.0325,1.25e-07,1942.799682,-3.118818038,-1.666782508,298.9602626,301.6655004,300.0423577,0.4029523211,9.7624e+19,4.68552672e-06,12.203,0.009103039821,-1.461330525e-05,-7.809753976e-06,9.447149213,0.4065985644,1.95248e+20
4596,0.0325,-0.0125,0.0325,1.25e-07,1940.994167,1.668175217,0.4237844983,300.2366961,299.3975359,299.901032,0.4100449591,9.892e+19,4.74420192e-06,12.365,0.009208468252,7.914160065e-06,2.010519231e-06,9.551866046,0.4088988853,1.9784e+20
4597,0.0375,-0.0125,0.0325,1.25e-07,1939.944454,-5.082975206,6.129529447,302.434267,301.0985442,301.8999779,0.415651816,9.9544e+19,4.77507152e-06,12.443,0.009263373514,-2.427157014e-05,2.926894149e-05,9.608844151,0.4138160597,1.99088e+20
4598,0.0425,-0.0125,0.0325,1.25e-07,1940.437766,-5.050624818,6.131200504,301.46506,302.6908146,301.9553618,0.418115688,1.00456e+20,4.81477856e-06,12.557,0.009342778152,-2.431764009e-05,2.952037274e-05,9.691865221,0.4198157431,2.00912e+20
4599,0.0475,-0.0125,0.0325,1.25e-07,1942.660987,-8.548987707,1.325175036,302.9598972,302.1830183,302.6491456,0.4167757684,9.964e+19,4.77778784e-06,12.455,0.009281622042,-4.084524951e-05,6.331405175e-06,9.640864961,0.4157070318,1.9928e+20
4600,-0.0475,-0.0075,0.0325,1.25e-07,1945.902321,-1.629373865,3.191231717,301.8424604,300.7812267,301.4179669,0.4200727033,1.008e+20,4.83882448e-06,12.6,0.009415879788,-7.884254145e-06,1.544181015e-05,9.791331286,0.4185957894,2.016e+20
4601,-0.0425,-0.0075,0.0325,1.25e-07,1948.357195,-3.533205163,1.344041136,301.8955399,300.9157913,301.5036405,0.4173789416,1.00136e+20,4.80720704e-06,12.517,0.009366156423,-1.698484873e-05,6.461084011e-06,9.750411887,0.416024412,2.00272e+20
4602,-0.0375,-0.0075,0.0325,1.25e-07,1948.415122,-2.28497327,-1.32174513,299.6266299,300.9035048,300.1373799,0.4127859589,9.9784e+19,4.79057424e-06,12.473,0.009334027292,-1.094633409e-05,-6.331918171e-06,9.71247559,0.4145450683,1.99568e+20
4603,-0.0325,-0.0075,0.0325,1.25e-07,1946.521288,3.438877132,3.135863386,303.6866221,305.9237468,304.581472,0.4165008829,9.9336e+19,4.76444624e-06,12.417,0.009274096031,1.638434522e-05,1.494065252e-05,9.650915597,0.4195690602,1.98672e+20
4604,-0.0275,-0.0075,0.0325,1.25e-07,1949.761346,4.746938305,2.167894611,302.1718798,303.0828288,302.5362594,0.4184952499,1.00312e+20,4.81088944e-06,12.539,0.009380086268,2.283699536e-05,1.042950129e-05,9.772273195,0.4197568756,2.00624e+20
4605,-0.0225,-0.0075,0.0325,1.25e-07,1953.717772,3.367513784,5.496879813,302.9249356,301.120177,302.2030321,0.411976542,9.8504e+19,4.72332208e-06,12.313,0.009228038291,1.590585221e-05,2.596353379e-05,9.63255416,0.4095220784,1.97008e+20
4606,-0.0175,-0.0075,0.0325,1.25e-07,1952.918025,8.84001196,3.738451451,300.6917175,300.1840303,300.4886427,0.4095039796,9.864e+19,4.73139376e-06,12.33,0.009240024156,4.182557743e-05,1.768808587e-05,9.636978764,0.408812574,1.9728e+20
4607,-0.0125,-0.0075,0.0325,1.25e-07,1949.577985,7.558126998,-2.143687479,300.0949994,298.4323288,299.4299312,0.4103486298,9.904e+19,4.7512648e-06,12.38,0.009262961254,3.591066276e-05,-1.018522686e-05,9.645102238,0.408075101,1.9808e+20
4608,-0.0075,-0.0075,0.0325,1.25e-07,1949.423065,4.721776675,-3.605069987,301.1290636,301.6793919,301.3491949,0.420011161,1.01024e+20,4.84526848e-06,12.628,0.009445478132,2.287827569e-05,-1.746753198e-05,9.836718706,0.4207787523,2.02048e+20
4609,-0.0025,-0.0075,0.0325,1.25e-07,1950.258342,2.614547984,-1.769116952,299.9375103,304.1729343,301.6316799,0.4143737532,1.00064e+20,4.8028528e-06,12.508,0.009366803738,1.25572891e-05,-8.496808306e-06,9.755428124,0.4202251338,2.00128e+20
4610,0.0025,-0.0075,0.0325,1.25e-07,1953.827046,0.1002091184,1.450820626,299.2825966,300.9317764,299.9422686,0.4149895606,1.00432e+20,4.81985888e-06,12.554,0.009417170638,4.829938093e-07,6.992750677e-06,9.822250782,0.417276337,2.00864e+20
4611,0.0075,-0.0075,0.0325,1.25e-07,1955.286802,-0.2062682034,6.723691703,300.6866333,297.9356768,299.5862507,0.4186302015,1.0084e+20,4.84121408e-06,12.605,0.009465961998,-9.985885304e-07,3.255083094e-05,9.882390119,0.4148001892,2.0168e+20
4612,0.0125,-0.0075,0.0325,1.25e-07,1954.727494,3.142692049,4.877277981,302.4591703,298.2244476,300.7652812,0.4274119762,1.02352e+20,4.91522928e-06,12.794,0.009607933811,1.544705198e-05,2.397293954e-05,10.03164689,0.4214277926,2.04704e+20
4613,0.0175,-0.0075,0.0325,1.25e-07,1953.391344,0.4162934416,3.011537533,303.2786227,288.3476199,297.3062216,0.4282349859,1.02272e+20,4.91023824e-06,12.784,0.009591616877,2.044099976e-06,1.478736675e-05,10.01046586,0.4071521357,2.04544e+20
4614,0.0225,-0.0075,0.0325,1.25e-07,1952.077576,-0.3420342653,5.869485768,303.9513002,293.2209289,299.6591517,0.4227725614,1.00744e+20,4.83627344e-06,12.593,0.009440780935,-1.654171233e-06,2.838643812e-05,9.848810815,0.4078474515,2.01488e+20
4615,0.0275,-0.0075,0.0325,1.25e-07,1948.027419,2.273218122,8.397197451,308.2635189,290.7981395,301.2773672,0.4379635684,1.02904e+20,4.93639568e-06,12.863,0.009616234134,1.122150412e-05,4.145188922e-05,10.02347603,0.413149734,2.05808e+20
4616,0.0325,-0.0075,0.0325,1.25e-07,1943.702,-1.224120656,6.521587728,310.8852425,294.9446434,304.5090028,0.4423407866,1.03056e+20,4.94605872e-06,12.882,0.009613664225,-6.054572645e-06,3.225615585e-05,10.00666926,0.4196598221,2.06112e+20
4617,0.0375,-0.0075,0.0325,1.25e-07,1947.024621,2.54700437,8.027032247,305.760577,297.7188842,302.5438999,0.4328540226,1.02536e+20,4.91981328e-06,12.817,0.009578997587,1.253078592e-05,3.949149985e-05,9.974727565,0.4214696934,2.05072e+20
4618,0.0425,-0.0075,0.0325,1.25e-07,1949.429616,1.599841275,14.22188997,302.6930521,297.5217639,300.6245368,0.423997978,1.01456e+20,4.87028176e-06,12.682,0.009494271501,7.79167778e-06,6.926461131e-05,9.890702761,0.4167542843,2.02912e+20
4619,0.0475,-0.0075,0.0325,1.25e-07,1949.589703,-1.890409619,7.837564309,302.3415564,300.1838198,301.4784618,0.4244072638,1.01672e+20,4.88127904e-06,12.709,0.009516491353,-9.227616852e-06,3.825733838e-05,9.913396315,0.4213783746,2.03344e+20
4620,-0.0475,-0.0025,0.0325,1.25e-07,1947.649051,-0.718654798,-2.843867298,305.5929583,301.9020797,304.1166068,0.4281275349,1.01472e+20,4.86880144e-06,12.684,0.009482716506,-3.498987515e-06,-1.38462252e-05,9.876714151,0.422956713,2.02944e+20
4621,-0.0425,-0.0025,0.0325,1.25e-07,1944.925982,4.482663598,-5.467808868,304.5693706,301.5616021,303.3662632,0.4253142639,1.01144e+20,4.85365536e-06,12.643,0.009440000416,2.17573042e-05,-2.653885982e-05,9.818143754,0.4211140816,2.02288e+20
4622,-0.0375,-0.0025,0.0325,1.25e-07,1943.106079,3.941265416,-10.18517146,303.175156,299.681432,301.7776664,0.4174402448,9.9728e+19,4.78595776e-06,12.466,0.009299623617,1.88627298e-05,-4.87458004e-05,9.661523372,0.4126297551,1.99456e+20
4623,-0.0325,-0.0025,0.0325,1.25e-07,1942.859808,0.5596225315,-8.163678333,301.7107909,298.8976931,300.5855518,0.4131912229,9.9192e+19,4.76039824e-06,12.399,0.009248786411,2.664026114e-06,-3.886235997e-05,9.604493906,0.4093387014,1.98384e+20
4624,-0.0275,-0.0025,0.0325,1.25e-07,1943.483164,1.595566728,-2.457057387,299.7598582,295.2329936,297.9491124,0.4132012667,9.984e+19,4.79079504e-06,12.48,0.009310829503,7.644033166e-06,-1.177125834e-05,9.667542651,0.4069612512,1.9968e+20
4625,-0.0225,-0.0025,0.0325,1.25e-07,1946.152909,-4.412963121,0.9092345707,299.2253315,299.2613018,299.2397196,0.4144144054,1.00312e+20,4.8159736e-06,12.539,0.009372621031,-2.125271389e-05,4.378849688e-06,9.741947334,0.4144642227,2.00624e+20
4626,-0.0175,-0.0025,0.0325,1.25e-07,1946.189526,-7.650668387,6.429672613,304.0133944,299.9532073,302.3893195,0.4251087149,1.0128e+20,4.86252144e-06,12.66,0.009463388297,-3.720153906e-05,3.126442093e-05,9.846679484,0.4194312648,2.0256e+20
4627,-0.0125,-0.0025,0.0325,1.25e-07,1949.389245,-7.690524855,3.96050348,302.9353325,297.3873927,300.7161566,0.4288878875,1.02544e+20,4.91928496e-06,12.818,0.009589601196,-3.783188325e-05,1.94828452e-05,9.990448605,0.42103326,2.05088e+20
4628,-0.0075,-0.0025,0.0325,1.25e-07,1951.398477,-3.354172576,3.978363288,303.7558111,296.5857227,300.8877757,0.4248491818,1.01304e+20,4.86030096e-06,12.663,0.009484383891,-1.630228819e-05,1.933604291e-05,9.891245715,0.4148207113,2.02608e+20
4629,-0.0025,-0.0025,0.0325,1.25e-07,1946.792991,1.527919486,6.560860884,303.6230189,297.9374123,301.3487763,0.4249652734,1.01376e+20,4.8651848e-06,12.672,0.00947150767,7.433610659e-06,3.191980065e-05,9.857090675,0.417007427,2.02752e+20
4630,0.0025,-0.0025,0.0325,1.25e-07,1947.881612,2.462284508,3.21595982,298.5798236,298.6591626,298.6115592,0.4227544511,1.02552e+20,4.92193424e-06,12.819,0.009587345201,1.211920243e-05,1.582874275e-05,9.97167876,0.4228667859,2.05104e+20
4631,0.0075,-0.0025,0.0325,1.25e-07,1953.472687,1.724603035,-3.552665894,298.9264175,292.7852303,296.4699426,0.4179624646,1.01272e+20,4.86135504e-06,12.659,0.009496524291,8.383907655e-06,-1.727077025e-05,9.902582016,0.4093757838,2.02544e+20
4632,0.0125,-0.0025,0.0325,1.25e-07,1950.429598,-1.450862265,-7.495656909,297.1250739,294.2880022,295.9902452,0.4175441604,1.01784e+20,4.88632816e-06,12.723,0.009530439071,-7.089389142e-06,-3.662623943e-05,9.920683877,0.413557278,2.03568e+20
4633,0.0175,-0.0025,0.0325,1.25e-07,1946.917087,-1.474965491,-1.930672419,298.7252134,301.929208,300.0068113,0.4126329347,1.00048e+20,4.80348576e-06,12.506,0.009351988504,-7.084975731e-06,-9.273957473e-06,9.722736689,0.4170586531,2.00096e+20
4634,0.0225,-0.0025,0.0325,1.25e-07,1948.884806,-0.8203611282,2.215516362,296.2716131,299.4185654,297.530394,0.4083929268,9.984e+19,4.78915328e-06,12.48,0.009333508061,-3.928835188e-06,1.061044745e-05,9.707568779,0.4127308147,1.9968e+20
4635,0.0275,-0.0025,0.0325,1.25e-07,1947.177693,6.272408322,2.985613067,293.9822569,300.0142033,296.3950354,0.4006587835,9.8712e+19,4.73770752e-06,12.339,0.0092251584,2.971683608e-05,1.414496148e-05,9.582613816,0.4088795256,1.97424e+20
4636,0.0325,-0.0025,0.0325,1.25e-07,1948.884231,7.280102313,2.260630273,299.6143672,300.2842173,299.8823072,0.4061173707,9.8176e+19,4.71310128e-06,12.272,0.009185288762,3.431185953e-05,1.065457943e-05,9.559845207,0.4070253304,1.96352e+20
4637,0.0375,-0.0025,0.0325,1.25e-07,1950.558208,6.07409195,2.159217628,301.4105677,298.2545858,300.148175,0.413445897,9.9352e+19,4.77223392e-06,12.419,0.009308520045,2.898698764e-05,1.03042916e-05,9.698673095,0.4091168259,1.98704e+20
4638,0.0425,-0.0025,0.0325,1.25e-07,1952.44916,5.250299249,3.062077582,300.6108182,301.7483882,301.0658462,0.4099914601,9.8784e+19,4.74619264e-06,12.348,0.009266699836,2.491893165e-05,1.453321008e-05,9.661455014,0.4115429478,1.97568e+20
4639,0.0475,-0.0025,0.0325,1.25e-07,1949.502134,2.489627722,0.233746383,302.552446,299.4166279,301.2981188,0.4227650806,1.01208e+20,4.85837904e-06,12.651,0.009471420307,1.209555514e-05,1.135628528e-06,9.866439861,0.4183833133,2.02416e+20
